,year,imdbcrewcastlink,imdbfilmtitle,imdbfilmlink,bomtitle,bomlink,descriptor1,descriptor2,descriptor3,NumOwnFilms(past five years),NumOfTwoCommonCategoriesOwnFilms(past five years),NumFeatureMovies(past five years),NumCommonFeatureMovies(past five years)
1966,2015,http://www.imdb.com/name/nm0005363/,The Man from U.N.C.L.E.,http://www.imdb.com/title/tt1638355/,The Man From U.N.C.L.E.,http://www.boxofficemojo.com/movies/?id=uncle.htm,action,adventure,comedy,4,2,43994.0,759.0
1967,2011,http://www.imdb.com/name/nm0015328/,Jumping the Broom,http://www.imdb.com/title/tt1640484/,Jumping the Broom,http://www.boxofficemojo.com/movies/?id=jumpingthebroom.htm,comedy,drama,,1,1,32639.0,2499.0
1968,2011,http://www.imdb.com/name/nm1026883/,The Art of Getting By,http://www.imdb.com/title/tt1645080/,The Art of Getting By,http://www.boxofficemojo.com/movies/?id=homework2011.htm,drama,romance,,2,1,32639.0,1091.0
1969,2010,http://www.imdb.com/name/nm2480587/,Inside Job,http://www.imdb.com/title/tt1645089/,Inside Job,http://www.boxofficemojo.com/movies/?id=insidejob.htm,documentary,crime,,2,1,29769.0,0.0
1970,2012,http://www.imdb.com/name/nm0153078/,The Dictator,http://www.imdb.com/title/tt1645170/,The Dictator,http://www.boxofficemojo.com/movies/?id=dictator.htm,comedy,,,8,0,35774.0,
1971,2014,http://www.imdb.com/name/nm0213450/,How to Train Your Dragon 2,http://www.imdb.com/title/tt1646971/,How to Train Your Dragon 2,http://www.boxofficemojo.com/movies/?id=howtotrainyourdragon2.htm,animation,action,adventure,3,2,41257.0,179.0
1972,2012,http://www.imdb.com/name/nm0509448/,Wrath of the Titans,http://www.imdb.com/title/tt1646987/,Wrath of the Titans,http://www.boxofficemojo.com/movies/?id=clashofthetitans2.htm,action,adventure,fantasy,3,2,35774.0,500.0
1973,2014,http://www.imdb.com/name/nm0318916/,Million Dollar Arm,http://www.imdb.com/title/tt1647668/,Million Dollar Arm,http://www.boxofficemojo.com/movies/?id=milliondollararm.htm,biography,drama,sport,5,1,41257.0,360.0
1974,2012,http://www.imdb.com/name/nm0178997/,Here Comes the Boom,http://www.imdb.com/title/tt1648179/,Here Comes the Boom,http://www.boxofficemojo.com/movies/?id=herecomestheboom.htm,action,comedy,sport,2,1,35774.0,640.0
1975,2012,http://www.imdb.com/name/nm1291105/,The Impossible,http://www.imdb.com/title/tt1649419/,The Impossible,http://www.boxofficemojo.com/movies/?id=impossible.htm,drama,history,thriller,4,1,35774.0,244.0
1976,2011,http://www.imdb.com/name/nm0101047/,Diary of a Wimpy Kid: Rodrick Rules,http://www.imdb.com/title/tt1650043/,Diary of a Wimpy Kid: Rodrick Rules,http://www.boxofficemojo.com/movies/?id=diaryofawimpykid2.htm,comedy,family,,4,1,32639.0,148.0
1977,2011,http://www.imdb.com/name/nm0009190/,Super 8,http://www.imdb.com/title/tt1650062/,Super 8,http://www.boxofficemojo.com/movies/?id=super8.htm,mystery,sci-fi,thriller,6,1,32639.0,19.0
1978,2013,http://www.imdb.com/name/nm0905592/,Kick-Ass 2,http://www.imdb.com/title/tt1650554/,Kick-Ass 2,http://www.boxofficemojo.com/movies/?id=kickass2.htm,action,adventure,comedy,1,1,38747.0,535.0
1979,2011,http://www.imdb.com/name/nm0193508/,My Week with Marilyn,http://www.imdb.com/title/tt1655420/,My Week with Marilyn,http://www.boxofficemojo.com/movies/?id=myweekwithmarilyn.htm,biography,drama,,6,2,32639.0,263.0
1980,2015,http://www.imdb.com/name/nm1767218/,The Age of Adaline,http://www.imdb.com/title/tt1655441/,The Age of Adaline,http://www.boxofficemojo.com/movies/?id=ageofadaline.htm,drama,fantasy,romance,5,2,43994.0,369.0
1981,2011,http://www.imdb.com/name/nm0371890/,The Artist,http://www.imdb.com/title/tt1655442/,The Artist,http://www.boxofficemojo.com/movies/?id=artist.htm,comedy,drama,romance,2,1,32639.0,2499.0
1982,2012,http://www.imdb.com/name/nm0906476/,Wanderlust,http://www.imdb.com/title/tt1655460/,Wanderlust,http://www.boxofficemojo.com/movies/?id=wanderlust.htm,comedy,romance,,7,1,35774.0,701.0
1983,2012,http://www.imdb.com/name/nm0945026/,Safe,http://www.imdb.com/title/tt1656190/,Safe (2012),http://www.boxofficemojo.com/movies/?id=safe2011.htm,action,crime,thriller,3,1,35774.0,547.0
1984,2011,http://www.imdb.com/name/nm0576298/,Colombiana,http://www.imdb.com/title/tt1657507/,Colombiana,http://www.boxofficemojo.com/movies/?id=colombiana.htm,action,drama,thriller,4,3,32639.0,609.0
1985,2013,http://www.imdb.com/name/nm0470323/,Gimme Shelter,http://www.imdb.com/title/tt1657510/,Gimme Shelter,http://www.boxofficemojo.com/movies/?id=gimmeshelter.htm,drama,,,3,0,38747.0,
1986,2012,http://www.imdb.com/name/nm0154716/,The Perks of Being a Wallflower,http://www.imdb.com/title/tt1659337/,The Perks of Being a Wallflower,http://www.boxofficemojo.com/movies/?id=perksofbeingawallflower.htm,drama,romance,,1,1,35774.0,1107.0
1987,2015,http://www.imdb.com/name/nm0000110/,Cinderella,http://www.imdb.com/title/tt1661199/,Cinderella (2015),http://www.boxofficemojo.com/movies/?id=cinderella2015.htm,drama,family,fantasy,3,1,43994.0,763.0
1988,2013,http://www.imdb.com/name/nm0781842/,Grudge Match,http://www.imdb.com/title/tt1661382/,Grudge Match,http://www.boxofficemojo.com/movies/?id=grudgematch.htm,comedy,drama,sport,3,1,38747.0,3036.0
1989,2012,http://www.imdb.com/name/nm0777300/,Fun Size,http://www.imdb.com/title/tt1663143/,Fun Size,http://www.boxofficemojo.com/movies/?id=funsize.htm,adventure,comedy,,2,1,35774.0,275.0
1990,2015,http://www.imdb.com/name/nm0327944/,The Revenant,http://www.imdb.com/title/tt1663202/,The Revenant,http://www.boxofficemojo.com/movies/?id=revenant.htm,action,adventure,biography,4,1,43994.0,759.0
1991,2013,http://www.imdb.com/name/nm0868219/,Pacific Rim,http://www.imdb.com/title/tt1663662/,Pacific Rim,http://www.boxofficemojo.com/movies/?id=pacificrim.htm,action,adventure,sci-fi,2,1,38747.0,535.0
1992,2010,http://www.imdb.com/name/nm0001348/,Cave of Forgotten Dreams,http://www.imdb.com/title/tt1664894/,Cave of Forgotten Dreams,http://www.boxofficemojo.com/movies/?id=caveofforgottendreams.htm,documentary,history,,7,1,29769.0,0.0
1993,2010,http://www.imdb.com/name/nm0294997/,Vampires Suck,http://www.imdb.com/title/tt1666186/,Vampires Suck,http://www.boxofficemojo.com/movies/?id=untitledvampirespoof.htm,comedy,,,5,0,29769.0,
1994,2010,http://www.imdb.com/name/nm0783536/,Vampires Suck,http://www.imdb.com/title/tt1666186/,Vampires Suck,http://www.boxofficemojo.com/movies/?id=untitledvampirespoof.htm,comedy,,,5,0,29769.0,
1995,2015,http://www.imdb.com/name/nm1847738/,The DUFF,http://www.imdb.com/title/tt1666801/,The DUFF,http://www.boxofficemojo.com/movies/?id=duff.htm,comedy,romance,,3,1,43994.0,860.0
1996,2012,http://www.imdb.com/name/nm0802248/,Mirror Mirror,http://www.imdb.com/title/tt1667353/,Mirror Mirror,http://www.boxofficemojo.com/movies/?id=untitledsnowwhite.htm,adventure,comedy,drama,3,1,35774.0,275.0
1997,2012,http://www.imdb.com/name/nm0553942/,Ice Age: Continental Drift,http://www.imdb.com/title/tt1667889/,Ice Age: Continental Drift,http://www.boxofficemojo.com/movies/?id=iceage4.htm,animation,adventure,comedy,4,4,35774.0,184.0
1998,2012,http://www.imdb.com/name/nm0862211/,Ice Age: Continental Drift,http://www.imdb.com/title/tt1667889/,Ice Age: Continental Drift,http://www.boxofficemojo.com/movies/?id=iceage4.htm,animation,adventure,comedy,4,4,35774.0,184.0
1999,2010,http://www.imdb.com/name/nm0660707/,Elle s'appelait Sarah,http://www.imdb.com/title/tt1668200/,Sarah's Key,http://www.boxofficemojo.com/movies/?id=sarahskey.htm,drama,war,,4,1,29769.0,109.0
2000,2013,http://www.imdb.com/name/nm0504642/,Now You See Me,http://www.imdb.com/title/tt1670345/,Now You See Me,http://www.boxofficemojo.com/movies/?id=nowyouseeme.htm,crime,mystery,thriller,2,1,38747.0,65.0
2001,2012,http://www.imdb.com/name/nm0174374/,The Twilight Saga: Breaking Dawn - Part 2,http://www.imdb.com/title/tt1673434/,The Twilight Saga: Breaking Dawn Part 2,http://www.boxofficemojo.com/movies/?id=breakingdawn2.htm,adventure,drama,fantasy,5,2,35774.0,202.0
2002,2012,http://www.imdb.com/name/nm0992370/,The Sapphires,http://www.imdb.com/title/tt1673697/,The Sapphires,http://www.boxofficemojo.com/movies/?id=sapphires.htm,biography,comedy,drama,4,2,35774.0,61.0
2003,2015,http://www.imdb.com/name/nm0254120/,Entourage,http://www.imdb.com/title/tt1674771/,Entourage,http://www.boxofficemojo.com/movies/?id=entourage.htm,comedy,,,1,0,43994.0,
2004,2011,http://www.imdb.com/name/nm2158772/,Take Shelter,http://www.imdb.com/title/tt1675192/,Take Shelter,http://www.boxofficemojo.com/movies/?id=takeshelter.htm,drama,horror,thriller,2,2,32639.0,328.0
2005,2011,http://www.imdb.com/name/nm0865918/,The Intouchables,http://www.imdb.com/title/tt1675434/,The Intouchables (U.S.-only),http://www.boxofficemojo.com/movies/?id=intouchables.htm,biography,comedy,drama,2,1,32639.0,59.0
2006,2011,http://www.imdb.com/name/nm0619923/,The Intouchables,http://www.imdb.com/title/tt1675434/,The Intouchables (U.S.-only),http://www.boxofficemojo.com/movies/?id=intouchables.htm,biography,comedy,drama,2,1,32639.0,59.0
2007,2011,http://www.imdb.com/name/nm0999521/,Born to Be Wild,http://www.imdb.com/title/tt1680059/,Born to Be Wild (IMAX),http://www.boxofficemojo.com/movies/?id=borntobewildimax.htm,documentary,short,adventure,2,1,32639.0,0.0
2008,2013,http://www.imdb.com/name/nm0661791/,Stoker,http://www.imdb.com/title/tt1682180/,Stoker,http://www.boxofficemojo.com/movies/?id=stoker.htm,drama,thriller,,5,1,38747.0,567.0
2009,2011,http://www.imdb.com/name/nm1097276/,Bully,http://www.imdb.com/title/tt1682181/,Bully (PG-13),http://www.boxofficemojo.com/movies/?id=bullypg13.htm,documentary,,,4,0,32639.0,
2010,2014,http://www.imdb.com/name/nm0914134/,Vampire Academy,http://www.imdb.com/title/tt1686821/,Vampire Academy,http://www.boxofficemojo.com/movies/?id=vampireacademy.htm,action,comedy,drama,4,1,41257.0,722.0
2011,2013,http://www.imdb.com/name/nm1853544/,Despicable Me 2,http://www.imdb.com/title/tt1690953/,Despicable Me 2,http://www.boxofficemojo.com/movies/?id=despicableme2.htm,animation,adventure,comedy,3,3,38747.0,214.0
2012,2013,http://www.imdb.com/name/nm0719208/,Despicable Me 2,http://www.imdb.com/title/tt1690953/,Despicable Me 2,http://www.boxofficemojo.com/movies/?id=despicableme2.htm,animation,adventure,comedy,4,4,38747.0,214.0
2013,2013,http://www.imdb.com/name/nm0355806/,Planes,http://www.imdb.com/title/tt1691917/,Planes,http://www.boxofficemojo.com/movies/?id=planes.htm,animation,adventure,comedy,2,2,38747.0,214.0
2014,2011,http://www.imdb.com/name/nm0000591/,Carnage,http://www.imdb.com/title/tt1692486/,Carnage (2011),http://www.boxofficemojo.com/movies/?id=carnage2011.htm,comedy,drama,,4,2,32639.0,2499.0
2015,2012,http://www.imdb.com/name/nm0281945/,The Guilt Trip,http://www.imdb.com/title/tt1694020/,The Guilt Trip,http://www.boxofficemojo.com/movies/?id=mymotherscurse.htm,comedy,drama,,4,2,35774.0,2741.0
2016,2014,http://www.imdb.com/name/nm0037708/,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",http://www.imdb.com/title/tt1698641/,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",http://www.boxofficemojo.com/movies/?id=alexanderbadday.htm,comedy,family,,13,1,41257.0,217.0
2017,2012,http://www.imdb.com/name/nm0700301/,Girl Most Likely,http://www.imdb.com/title/tt1698648/,Girl Most Likely,http://www.boxofficemojo.com/movies/?id=girlmostlikely.htm,comedy,,,3,0,35774.0,
2018,2012,http://www.imdb.com/name/nm0075849/,Girl Most Likely,http://www.imdb.com/title/tt1698648/,Girl Most Likely,http://www.boxofficemojo.com/movies/?id=girlmostlikely.htm,comedy,,,3,0,35774.0,
2019,2011,http://www.imdb.com/name/nm1634071/,Seven Days in Utopia,http://www.imdb.com/title/tt1699147/,Seven Days in Utopia,http://www.boxofficemojo.com/movies/?id=sevendaysinutopia.htm,drama,sport,,1,1,32639.0,81.0
2020,2013,http://www.imdb.com/name/nm1202276/,Peeples,http://www.imdb.com/title/tt1699755/,Tyler Perry Presents Peeples,http://www.boxofficemojo.com/movies/?id=wethepeeples.htm,comedy,romance,,1,1,38747.0,762.0
2021,2012,http://www.imdb.com/name/nm0682126/,Casa de mi Padre,http://www.imdb.com/title/tt1702425/,Casa De Mi Padre,http://www.boxofficemojo.com/movies/?id=casademipadre.htm,comedy,western,,5,1,35774.0,10.0
2022,2013,http://www.imdb.com/name/nm0002120/,Safe Haven,http://www.imdb.com/title/tt1702439/,Safe Haven,http://www.boxofficemojo.com/movies/?id=safehaven.htm,drama,romance,thriller,5,4,38747.0,1181.0
2023,2011,http://www.imdb.com/name/nm0160840/,Justin Bieber: Never Say Never,http://www.imdb.com/title/tt1702443/,Justin Bieber: Never Say Never,http://www.boxofficemojo.com/movies/?id=bieber3d.htm,documentary,music,,7,1,32639.0,0.0
2024,2011,http://www.imdb.com/name/nm0000500/,Bernie,http://www.imdb.com/title/tt1704573/,Bernie,http://www.boxofficemojo.com/movies/?id=bernie.htm,biography,comedy,crime,3,1,32639.0,59.0
2025,2012,http://www.imdb.com/name/nm2503633/,Chronicle,http://www.imdb.com/title/tt1706593/,Chronicle (2012),http://www.boxofficemojo.com/movies/?id=chronicle2012.htm,drama,sci-fi,thriller,3,1,35774.0,100.0
2026,2013,http://www.imdb.com/name/nm0094435/,Snowpiercer,http://www.imdb.com/title/tt1706620/,Snowpiercer,http://www.boxofficemojo.com/movies/?id=snowpiercer.htm,action,drama,sci-fi,2,1,38747.0,688.0
2027,2012,http://www.imdb.com/name/nm0393799/,Les Mis̩rables,http://www.imdb.com/title/tt1707386/,Les Miserables (2012),http://www.boxofficemojo.com/movies/?id=lesmiserables2012.htm,drama,history,musical,4,3,35774.0,244.0
2028,2012,http://www.imdb.com/name/nm0333804/,Joyful Noise,http://www.imdb.com/title/tt1710396/,Joyful Noise,http://www.boxofficemojo.com/movies/?id=joyfulnoise.htm,comedy,drama,music,2,2,35774.0,2741.0
2029,2013,http://www.imdb.com/name/nm0524190/,21 & Over,http://www.imdb.com/title/tt1711425/,21 and Over,http://www.boxofficemojo.com/movies/?id=21andover.htm,comedy,,,1,0,38747.0,
2030,2013,http://www.imdb.com/name/nm0601859/,21 & Over,http://www.imdb.com/title/tt1711425/,21 and Over,http://www.boxofficemojo.com/movies/?id=21andover.htm,comedy,,,1,0,38747.0,
2031,2012,http://www.imdb.com/name/nm0003418/,Alex Cross,http://www.imdb.com/title/tt1712170/,Alex Cross,http://www.boxofficemojo.com/movies/?id=alexcross.htm,action,crime,mystery,2,1,35774.0,547.0
2032,2013,http://www.imdb.com/name/nm1242054/,The Spectacular Now,http://www.imdb.com/title/tt1714206/,The Spectacular Now,http://www.boxofficemojo.com/movies/?id=spectacularnow.htm,comedy,drama,romance,3,2,38747.0,3036.0
2033,2013,http://www.imdb.com/name/nm0000464/,Only Lovers Left Alive,http://www.imdb.com/title/tt1714915/,Only Lovers Left Alive,http://www.boxofficemojo.com/movies/?id=onlyloversleftalive.htm,comedy,drama,fantasy,2,1,38747.0,3036.0
2034,2012,http://www.imdb.com/name/nm0476064/,People Like Us,http://www.imdb.com/title/tt1716777/,People Like Us,http://www.boxofficemojo.com/movies/?id=peoplelikeus.htm,comedy,drama,,2,1,35774.0,2741.0
2035,2011,http://www.imdb.com/name/nm3401779/,October Baby,http://www.imdb.com/title/tt1720182/,October Baby (2012),http://www.boxofficemojo.com/movies/?id=octoberbaby2012.htm,drama,,,7,0,32639.0,
2036,2011,http://www.imdb.com/name/nm2296528/,October Baby,http://www.imdb.com/title/tt1720182/,October Baby (2012),http://www.boxofficemojo.com/movies/?id=octoberbaby2012.htm,drama,,,9,0,32639.0,
2037,2011,http://www.imdb.com/name/nm0922724/,Friends with Kids,http://www.imdb.com/title/tt1720616/,Friends with Kids,http://www.boxofficemojo.com/movies/?id=friendswithkids.htm,comedy,drama,romance,1,1,32639.0,2499.0
2038,2013,http://www.imdb.com/name/nm1098493/,We're the Millers,http://www.imdb.com/title/tt1723121/,We're the Millers,http://www.boxofficemojo.com/movies/?id=werethemillers.htm,comedy,crime,,1,1,38747.0,375.0
2039,2011,http://www.imdb.com/name/nm2588606/,Shame,http://www.imdb.com/title/tt1723811/,Shame,http://www.boxofficemojo.com/movies/?id=shame.htm,drama,,,8,0,32639.0,
2040,2014,http://www.imdb.com/name/nm0423626/,Before I Go to Sleep,http://www.imdb.com/title/tt1726592/,Before I Go To Sleep,http://www.boxofficemojo.com/movies/?id=beforeigotosleep.htm,drama,horror,mystery,2,1,41257.0,483.0
2041,2011,http://www.imdb.com/name/nm0001243/,Killer Joe,http://www.imdb.com/title/tt1726669/,Killer Joe,http://www.boxofficemojo.com/movies/?id=killerjoe.htm,crime,drama,thriller,3,2,32639.0,832.0
2042,2013,http://www.imdb.com/name/nm0711110/,The Way Way Back,http://www.imdb.com/title/tt1727388/,"The Way, Way Back",http://www.boxofficemojo.com/movies/?id=waywayback.htm,comedy,drama,,1,1,38747.0,3036.0
2043,2013,http://www.imdb.com/name/nm0269542/,The Way Way Back,http://www.imdb.com/title/tt1727388/,"The Way, Way Back",http://www.boxofficemojo.com/movies/?id=waywayback.htm,comedy,drama,,1,1,38747.0,3036.0
2044,2015,http://www.imdb.com/name/nm0484907/,Scouts Guide to the Zombie Apocalypse,http://www.imdb.com/title/tt1727776/,Scouts Guide to the Zombie Apocalypse,http://www.boxofficemojo.com/movies/?id=scoutsvszombies.htm,action,comedy,horror,2,1,43994.0,743.0
2045,2011,http://www.imdb.com/name/nm0796504/,Bodyguard,http://www.imdb.com/title/tt1729637/,Bodyguard,http://www.boxofficemojo.com/movies/?id=bodyguard2011.htm,action,comedy,romance,5,2,32639.0,580.0
2046,2013,http://www.imdb.com/name/nm0004303/,Ender's Game,http://www.imdb.com/title/tt1731141/,Ender's Game,http://www.boxofficemojo.com/movies/?id=endersgame.htm,action,adventure,fantasy,4,2,38747.0,535.0
2047,2012,http://www.imdb.com/name/nm2782185/,Snow White and the Huntsman,http://www.imdb.com/title/tt1735898/,Snow White and the Huntsman,http://www.boxofficemojo.com/movies/?id=snowwhiteandthehuntsman.htm,action,adventure,drama,3,1,35774.0,500.0
2048,2010,http://www.imdb.com/name/nm0935863/,The Trip,http://www.imdb.com/title/tt1740047/,The Trip (2011),http://www.boxofficemojo.com/movies/?id=trip2011.htm,comedy,drama,,7,1,29769.0,2257.0
2049,2010,http://www.imdb.com/name/nm0001723/,I Am,http://www.imdb.com/title/tt1741225/,I Am,http://www.boxofficemojo.com/movies/?id=iam.htm,documentary,,,2,0,29769.0,
2050,2015,http://www.imdb.com/name/nm0712753/,Secret in Their Eyes,http://www.imdb.com/title/tt1741273/,The Secret in their Eyes (2015),http://www.boxofficemojo.com/movies/?id=secretintheireyes2015.htm,crime,drama,mystery,1,1,43994.0,1043.0
2051,2014,http://www.imdb.com/name/nm0000142/,Jersey Boys,http://www.imdb.com/title/tt1742044/,Jersey Boys,http://www.boxofficemojo.com/movies/?id=jerseyboys.htm,biography,drama,music,4,3,41257.0,360.0
2052,2014,http://www.imdb.com/name/nm0043742/,Sabotage,http://www.imdb.com/title/tt1742334/,Sabotage (2014),http://www.boxofficemojo.com/movies/?id=ten2014.htm,action,drama,thriller,6,3,41257.0,739.0
2053,2011,http://www.imdb.com/name/nm1119645/,Your Sister's Sister,http://www.imdb.com/title/tt1742336/,Your Sister's Sister,http://www.boxofficemojo.com/movies/?id=yoursisterssister.htm,comedy,drama,,6,2,32639.0,2499.0
2054,2011,http://www.imdb.com/name/nm0569790/,I Don't Know How She Does It,http://www.imdb.com/title/tt1742650/,I Don't Know How She Does It,http://www.boxofficemojo.com/movies/?id=idontknowhowshedoesit.htm,comedy,romance,,2,1,32639.0,657.0
2055,2012,http://www.imdb.com/name/nm0027572/,Moonrise Kingdom,http://www.imdb.com/title/tt1748122/,Moonrise Kingdom,http://www.boxofficemojo.com/movies/?id=moonrisekingdom.htm,comedy,drama,romance,4,1,35774.0,2741.0
2056,2012,http://www.imdb.com/name/nm1729303/,The Collection,http://www.imdb.com/title/tt1748227/,The Collection,http://www.boxofficemojo.com/movies/?id=collection.htm,horror,thriller,,3,2,35774.0,499.0
2057,2011,http://www.imdb.com/name/nm4137350/,Buck,http://www.imdb.com/title/tt1753549/,Buck,http://www.boxofficemojo.com/movies/?id=buck.htm,documentary,,,1,0,32639.0,
2058,2012,http://www.imdb.com/name/nm0415245/,"Farewell, My Queen",http://www.imdb.com/title/tt1753813/,Farewell My Queen,http://www.boxofficemojo.com/movies/?id=farewellmyqueen.htm,drama,history,romance,6,1,35774.0,244.0
2059,2011,http://www.imdb.com/name/nm2035886/,Like Crazy,http://www.imdb.com/title/tt1758692/,Like Crazy,http://www.boxofficemojo.com/movies/?id=likecrazy.htm,drama,romance,,3,1,32639.0,1091.0
2060,2013,http://www.imdb.com/name/nm0962849/,The To Do List,http://www.imdb.com/title/tt1758795/,The To-Do List,http://www.boxofficemojo.com/movies/?id=todolist.htm,comedy,romance,,2,1,38747.0,762.0
2061,2012,http://www.imdb.com/name/nm0031976/,This Is 40,http://www.imdb.com/title/tt1758830/,This Is 40,http://www.boxofficemojo.com/movies/?id=apatow.htm,comedy,romance,,6,1,35774.0,701.0
2062,2014,http://www.imdb.com/name/nm2662079/,Persecuted,http://www.imdb.com/title/tt1761005/,Persecuted,http://www.boxofficemojo.com/movies/?id=persecuted.htm,action,drama,mystery,5,2,41257.0,739.0
2063,2013,http://www.imdb.com/name/nm0631473/,Walking with Dinosaurs 3D,http://www.imdb.com/title/tt1762399/,Walking with Dinosaurs,http://www.boxofficemojo.com/movies/?id=walkingwithdinosaurs.htm,animation,adventure,family,1,1,38747.0,214.0
2064,2013,http://www.imdb.com/name/nm0176905/,Walking with Dinosaurs 3D,http://www.imdb.com/title/tt1762399/,Walking with Dinosaurs,http://www.boxofficemojo.com/movies/?id=walkingwithdinosaurs.htm,animation,adventure,family,3,2,38747.0,214.0
2065,2012,http://www.imdb.com/name/nm1906430/,Arbitrage,http://www.imdb.com/title/tt1764183/,Arbitrage,http://www.boxofficemojo.com/movies/?id=arbitrage.htm,drama,thriller,,2,1,35774.0,482.0
2066,2012,http://www.imdb.com/name/nm0231596/,Killing Them Softly,http://www.imdb.com/title/tt1764234/,Killing Them Softly,http://www.boxofficemojo.com/movies/?id=coganstrade.htm,crime,drama,thriller,1,1,35774.0,845.0
2067,2012,http://www.imdb.com/name/nm0922346/,The Expendables 2,http://www.imdb.com/title/tt1764651/,The Expendables 2,http://www.boxofficemojo.com/movies/?id=expendables2.htm,action,adventure,thriller,5,4,35774.0,500.0
