year,bomtitle,imdblink,descriptor1,descriptor2,descriptor3
2013,Gravity,http://www.imdb.com/title/tt1454468/,drama,sci-fi,thriller
2013,Monsters University,http://www.imdb.com/title/tt1453405/,animation,adventure,comedy
2013,The Hobbit: The Desolation of Smaug,http://www.imdb.com/title/tt1170358/,adventure,fantasy,
2013,Fast & Furious 6,http://www.imdb.com/title/tt1905041/,action,adventure,thriller
2013,Oz The Great and Powerful,http://www.imdb.com/title/tt1623205/,adventure,family,fantasy
2013,Star Trek Into Darkness,http://www.imdb.com/title/tt1408101/,action,adventure,sci-fi
2013,Thor: The Dark World,http://www.imdb.com/title/tt1981115/,action,adventure,fantasy
2013,World War Z,http://www.imdb.com/title/tt0816711/,action,adventure,horror
2013,The Croods,http://www.imdb.com/title/tt0481499/,animation,action,adventure
2013,The Heat,http://www.imdb.com/title/tt2404463/,action,comedy,crime
2013,We're the Millers,http://www.imdb.com/title/tt1723121/,comedy,crime,
2013,American Hustle,http://www.imdb.com/title/tt1800241/,crime,drama,
2013,The Great Gatsby (2013),http://www.imdb.com/title/tt1343092/,drama,romance,
2013,The Conjuring,http://www.imdb.com/title/tt1457767/,horror,mystery,thriller
2013,Identity Thief,http://www.imdb.com/title/tt2024432/,comedy,crime,drama
2013,Grown Ups 2,http://www.imdb.com/title/tt2191701/,comedy,,
2013,The Wolverine,http://www.imdb.com/title/tt1430132/,action,adventure,sci-fi
2013,Anchorman 2: The Legend Continues,http://www.imdb.com/title/tt1229340/,comedy,,
2013,Lone Survivor,http://www.imdb.com/title/tt1091191/,action,biography,drama
2013,G.I. Joe: Retaliation,http://www.imdb.com/title/tt1583421/,action,adventure,sci-fi
2013,Cloudy with a Chance of Meatballs 2,http://www.imdb.com/title/tt1985966/,animation,adventure,comedy
2013,Now You See Me,http://www.imdb.com/title/tt1670345/,crime,mystery,thriller
2013,The Wolf of Wall Street,http://www.imdb.com/title/tt0993846/,biography,crime,drama
2013,Lee Daniels' The Butler,http://www.imdb.com/title/tt1327773/,biography,drama,
2013,The Hangover Part III,http://www.imdb.com/title/tt1951261/,comedy,,
2013,Epic,http://www.imdb.com/title/tt0848537/,animation,adventure,family
2013,Captain Phillips,http://www.imdb.com/title/tt1535109/,biography,crime,drama
2013,Jackass Presents: Bad Grandpa,http://www.imdb.com/title/tt3063516/,comedy,,
2013,Pacific Rim,http://www.imdb.com/title/tt1663662/,action,adventure,sci-fi
2013,This is the End,http://www.imdb.com/title/tt1245492/,comedy,,
2013,Olympus Has Fallen,http://www.imdb.com/title/tt2302755/,action,thriller,
2013,42,http://www.imdb.com/title/tt0453562/,biography,drama,sport
2013,Elysium,http://www.imdb.com/title/tt1535108/,action,drama,sci-fi
2013,Planes,http://www.imdb.com/title/tt1691917/,animation,adventure,comedy
2013,The Lone Ranger,http://www.imdb.com/title/tt1210819/,action,adventure,comedy
2013,Oblivion,http://www.imdb.com/title/tt1483013/,action,adventure,sci-fi
2013,Insidious Chapter 2,http://www.imdb.com/title/tt2226417/,horror,mystery,thriller
2013,Saving Mr. Banks,http://www.imdb.com/title/tt2140373/,biography,comedy,drama
2013,Turbo,http://www.imdb.com/title/tt1860353/,animation,adventure,comedy
2013,2 Guns,http://www.imdb.com/title/tt1272878/,action,comedy,thriller
2013,White House Down,http://www.imdb.com/title/tt2334879/,action,drama,thriller
2013,Mama,http://www.imdb.com/title/tt2023587/,horror,thriller,
2013,Safe Haven,http://www.imdb.com/title/tt1702439/,drama,romance,thriller
2013,The Smurfs 2,http://www.imdb.com/title/tt2017020/,animation,adventure,comedy
2013,The Best Man Holiday,http://www.imdb.com/title/tt2083355/,comedy,drama,
2013,Percy Jackson: Sea of Monsters,http://www.imdb.com/title/tt1854564/,adventure,family,fantasy
2013,A Good Day to Die Hard,http://www.imdb.com/title/tt1606378/,action,thriller,
2013,Warm Bodies,http://www.imdb.com/title/tt1588173/,comedy,horror,romance
2013,Jack the Giant Slayer,http://www.imdb.com/title/tt1351685/,adventure,fantasy,
2013,The Purge,http://www.imdb.com/title/tt2184339/,horror,thriller,
2013,Last Vegas,http://www.imdb.com/title/tt1204975/,comedy,drama,
2013,Ender's Game,http://www.imdb.com/title/tt1731141/,action,adventure,fantasy
2013,Prisoners,http://www.imdb.com/title/tt1392214/,crime,drama,mystery
2013,After Earth,http://www.imdb.com/title/tt1815862/,action,adventure,drama
2013,The Secret Life of Walter Mitty,http://www.imdb.com/title/tt0359950/,comedy,drama,fantasy
2013,Escape From Planet Earth,http://www.imdb.com/title/tt0765446/,animation,adventure,comedy
2013,12 Years a Slave,http://www.imdb.com/title/tt2024544/,biography,drama,history
2013,Free Birds,http://www.imdb.com/title/tt1621039/,animation,adventure,comedy
2013,Hansel and Gretel: Witch Hunters,http://www.imdb.com/title/tt1428538/,action,fantasy,horror
2013,Evil Dead (2013),http://www.imdb.com/title/tt1288558/,fantasy,horror,thriller
2013,Red 2,http://www.imdb.com/title/tt1821694/,action,comedy,crime
2013,Tyler Perry's A Madea Christmas,http://www.imdb.com/title/tt2609758/,comedy,drama,romance
2013,Tyler Perry's Temptation: Confessions of a Marriage Counselor,http://www.imdb.com/title/tt2070862/,drama,thriller,
2013,The Call,http://www.imdb.com/title/tt1911644/,crime,drama,horror
2013,Pain and Gain,http://www.imdb.com/title/tt1980209/,action,comedy,crime
2013,Gangster Squad,http://www.imdb.com/title/tt1321870/,action,crime,drama
2013,Jurassic Park 3D,http://www.imdb.com/title/tt0107290/,action,adventure,sci-fi
2013,The Internship,http://www.imdb.com/title/tt2234155/,comedy,,
2013,Instructions Not Included,http://www.imdb.com/title/tt2378281/,comedy,drama,
2013,Snitch,http://www.imdb.com/title/tt0882977/,action,drama,thriller
2013,Riddick,http://www.imdb.com/title/tt1411250/,action,adventure,sci-fi
2013,A Haunted House,http://www.imdb.com/title/tt2243537/,comedy,fantasy,
2013,47 Ronin,http://www.imdb.com/title/tt1335975/,action,drama,fantasy
2013,August: Osage County,http://www.imdb.com/title/tt1322269/,comedy,drama,
2013,Philomena,http://www.imdb.com/title/tt2431286/,biography,comedy,drama
2013,The Family (2013),http://www.imdb.com/title/tt2404311/,comedy,crime,thriller
2013,Walking with Dinosaurs,http://www.imdb.com/title/tt1762399/,animation,adventure,family
2013,Carrie (2013),http://www.imdb.com/title/tt1939659/,drama,horror,
2013,Texas Chainsaw 3D,http://www.imdb.com/title/tt1572315/,horror,thriller,
2013,R.I.P.D.,http://www.imdb.com/title/tt0790736/,action,comedy,crime
2013,Blue Jasmine,http://www.imdb.com/title/tt2334873/,drama,,
2013,Kevin Hart: Let Me Explain,http://www.imdb.com/title/tt2609912/,documentary,comedy,
2013,Side Effects (2013),http://www.imdb.com/title/tt2053463/,crime,drama,mystery
2013,Scary Movie 5,http://www.imdb.com/title/tt0795461/,comedy,,
2013,The Mortal Instruments: City of Bones,http://www.imdb.com/title/tt1538403/,action,fantasy,horror
2013,Delivery Man,http://www.imdb.com/title/tt2387559/,comedy,drama,
2013,Grudge Match,http://www.imdb.com/title/tt1661382/,comedy,drama,sport
2013,One Direction: This is Us,http://www.imdb.com/title/tt2515086/,documentary,music,
2013,Kick-Ass 2,http://www.imdb.com/title/tt1650554/,action,adventure,comedy
2013,Dallas Buyers Club,http://www.imdb.com/title/tt0790636/,biography,drama,
2013,Rush (2013),http://www.imdb.com/title/tt1979320/,biography,drama,sport
2013,The Host (2013),http://www.imdb.com/title/tt1517260/,action,adventure,drama
2013,The World's End,http://www.imdb.com/title/tt1213663/,action,comedy,sci-fi
2013,21 and Over,http://www.imdb.com/title/tt1711425/,comedy,,
2013,Her (2013),http://www.imdb.com/title/tt1798709/,drama,romance,sci-fi
2013,Escape Plan,http://www.imdb.com/title/tt1211956/,action,thriller,
2013,Don Jon,http://www.imdb.com/title/tt2229499/,comedy,drama,romance
2013,The Incredible Burt Wonderstone,http://www.imdb.com/title/tt0790628/,comedy,,
2013,The Big Wedding,http://www.imdb.com/title/tt1931435/,comedy,drama,romance
2013,Mud,http://www.imdb.com/title/tt1935179/,drama,,
2013,Baggage Claim,http://www.imdb.com/title/tt1171222/,comedy,romance,
2013,"The Way, Way Back",http://www.imdb.com/title/tt1727388/,comedy,drama,
2013,The Book Thief,http://www.imdb.com/title/tt0816442/,drama,war,
2013,The Place Beyond the Pines,http://www.imdb.com/title/tt1817273/,crime,drama,thriller
2013,Homefront,http://www.imdb.com/title/tt2312718/,action,thriller,
2013,Broken City,http://www.imdb.com/title/tt1235522/,action,crime,drama
2013,Beautiful Creatures (2013),http://www.imdb.com/title/tt1559547/,drama,fantasy,romance
2013,Runner Runner,http://www.imdb.com/title/tt2364841/,crime,thriller,
2013,You're Next,http://www.imdb.com/title/tt1853739/,horror,mystery,thriller
2013,Quartet,http://www.imdb.com/title/tt1441951/,comedy,drama,
2013,Admission,http://www.imdb.com/title/tt1814621/,comedy,drama,romance
2013,Nebraska,http://www.imdb.com/title/tt1821549/,adventure,comedy,drama
2013,Parker,http://www.imdb.com/title/tt1904996/,action,crime,thriller
2013,Enough Said,http://www.imdb.com/title/tt2390361/,comedy,drama,romance
2013,Dark Skies,http://www.imdb.com/title/tt2387433/,horror,sci-fi,thriller
2013,The Counselor,http://www.imdb.com/title/tt2193215/,crime,drama,thriller
2013,Jobs,http://www.imdb.com/title/tt2357129/,biography,drama,
2013,Fruitvale Station,http://www.imdb.com/title/tt2334649/,biography,crime,drama
2013,About Time,http://www.imdb.com/title/tt2194499/,comedy,drama,fantasy
2013,The Last Exorcism Part II,http://www.imdb.com/title/tt2034139/,horror,thriller,
2013,Spring Breakers,http://www.imdb.com/title/tt2101441/,crime,drama,
2013,Inside Llewyn Davis,http://www.imdb.com/title/tt2042568/,comedy,drama,music
2013,The Last Stand,http://www.imdb.com/title/tt1549920/,action,thriller,
2013,Out of the Furnace,http://www.imdb.com/title/tt1206543/,action,crime,drama
2013,Dead Man Down,http://www.imdb.com/title/tt2101341/,action,crime,drama
2013,Getaway (2013),http://www.imdb.com/title/tt2167202/,action,crime,thriller
2013,Bullet to the Head,http://www.imdb.com/title/tt1308729/,action,crime,thriller
2013,Tyler Perry Presents Peeples,http://www.imdb.com/title/tt1699755/,comedy,romance,
2013,Battle of the Year,http://www.imdb.com/title/tt1532958/,drama,music,
2013,Movie 43,http://www.imdb.com/title/tt1333125/,comedy,,
2013,Mandela: Long Walk to Freedom,http://www.imdb.com/title/tt2304771/,biography,drama,history
2013,Before Midnight,http://www.imdb.com/title/tt2209418/,drama,romance,
2013,Dhoom 3,http://www.imdb.com/title/tt1833673/,action,thriller,
2013,Jerusalem,http://www.imdb.com/title/tt2385006/,documentary,,
2013,Machete Kills,http://www.imdb.com/title/tt2002718/,action,crime,thriller
2013,Paranoia,http://www.imdb.com/title/tt1413495/,drama,thriller,
2013,Journey to the South Pacific,http://www.imdb.com/title/tt3195742/,documentary,,
2013,Black Nativity,http://www.imdb.com/title/tt1425922/,drama,family,music
2013,The Spectacular Now,http://www.imdb.com/title/tt1714206/,comedy,drama,romance
2013,The Grandmaster,http://www.imdb.com/title/tt1462900/,action,biography,drama
2013,All Is Lost,http://www.imdb.com/title/tt2017038/,adventure,drama,
2013,Believe,http://www.imdb.com/title/tt3165608/,documentary,music,
2013,The Bling Ring,http://www.imdb.com/title/tt2132285/,biography,crime,drama
2013,Pulling Strings,http://www.imdb.com/title/tt3203890/,comedy,romance,
2013,Closed Circuit,http://www.imdb.com/title/tt2218003/,crime,drama,mystery
2013,The Wizard of Oz (3D/IMAX),http://www.imdb.com/title/tt0032138/,adventure,family,fantasy
2013,Chennai Express,http://www.imdb.com/title/tt2112124/,action,comedy,
2013,The Company You Keep,http://www.imdb.com/title/tt1381404/,drama,thriller,
2013,20 Feet from Stardom,http://www.imdb.com/title/tt2396566/,documentary,biography,music
2013,Much Ado About Nothing (2013),http://www.imdb.com/title/tt2094064/,comedy,drama,romance
2013,Frances Ha,http://www.imdb.com/title/tt2347569/,comedy,drama,romance
2013,Yeh Jawaani Hai Deewani,http://www.imdb.com/title/tt2178470/,comedy,drama,musical
2013,The To-Do List,http://www.imdb.com/title/tt1758795/,comedy,romance,
2013,Metallica Through the Never,http://www.imdb.com/title/tt2172935/,music,,
2013,Emperor,http://www.imdb.com/title/tt2103264/,drama,history,war
2013,Stand Up Guys,http://www.imdb.com/title/tt1389096/,comedy,crime,thriller
2013,The Fifth Estate,http://www.imdb.com/title/tt1837703/,biography,crime,drama
2013,Top Gun 3D,http://www.imdb.com/title/tt0092099/,action,drama,
2013,In a World,http://www.imdb.com/title/tt2294677/,comedy,,
2013,Home Run,http://www.imdb.com/title/tt2051894/,drama,sport,
2013,The Great Beauty,http://www.imdb.com/title/tt2358891/,drama,,
2013,Filly Brown,http://www.imdb.com/title/tt1869425/,drama,music,
2013,Ram-Leela,http://www.imdb.com/title/tt2215477/,drama,musical,romance
2013,Grace Unplugged,http://www.imdb.com/title/tt2349460/,drama,music,
2013,The Sapphires,http://www.imdb.com/title/tt1673697/,biography,comedy,drama
2013,The Gatekeepers,http://www.imdb.com/title/tt2309788/,documentary,history,war
2013,I'm In Love With a Church Girl,http://www.imdb.com/title/tt1618432/,crime,drama,romance
2013,No (2013),http://www.imdb.com/title/tt2059255/,drama,,
2013,Trance,http://www.imdb.com/title/tt1924429/,crime,drama,mystery
2013,The East,http://www.imdb.com/title/tt1869716/,adventure,drama,thriller
2013,Renoir,http://www.imdb.com/title/tt2150332/,biography,drama,history
2013,The Christmas Candle,http://www.imdb.com/title/tt2739338/,drama,family,
2013,Blue Is the Warmest Color,http://www.imdb.com/title/tt2278871/,drama,romance,
2013,Oldboy (2013),http://www.imdb.com/title/tt1321511/,action,drama,mystery
2013,Krrish 3,http://www.imdb.com/title/tt1029231/,action,sci-fi,
2013,Austenland,http://www.imdb.com/title/tt1985019/,comedy,romance,
2013,The Saratov Approach,http://www.imdb.com/title/tt2887322/,action,drama,thriller
2013,2013 Oscar Nominated Short Films,,,,
2013,Blackfish,http://www.imdb.com/title/tt2545118/,documentary,news,
2013,The Iceman (2013),http://www.imdb.com/title/tt1491044/,biography,crime,drama
2013,Fill the Void,http://www.imdb.com/title/tt2219514/,drama,romance,
2013,Girl Rising,http://www.imdb.com/title/tt2444946/,documentary,drama,
2013,The Attack,http://www.imdb.com/title/tt0787442/,drama,mystery,war
2013,Stoker,http://www.imdb.com/title/tt1682180/,drama,thriller,
2013,Unfinished Song,http://www.imdb.com/title/tt1047011/,comedy,drama,music
2013,Bhaag Milkha Bhaag,http://www.imdb.com/title/tt2356180/,biography,drama,sport
2013,Love is All You Need,http://www.imdb.com/title/tt1854236/,comedy,drama,romance
2013,Stories We Tell,http://www.imdb.com/title/tt2366450/,documentary,,
2013,Race 2,http://www.imdb.com/title/tt1375789/,action,crime,thriller
2013,Bless Me Ultima,http://www.imdb.com/title/tt1390398/,biography,drama,history
2013,Kon-Tiki,http://www.imdb.com/title/tt1613750/,adventure,biography,drama
2013,Disconnect,http://www.imdb.com/title/tt1433811/,drama,thriller,
2013,Girl Most Likely,http://www.imdb.com/title/tt1698648/,comedy,,
2013,I'm So Excited,http://www.imdb.com/title/tt2243389/,comedy,,
2013,Wadjda (U.S. only),http://www.imdb.com/title/tt2258858/,comedy,drama,
2014,American Sniper,http://www.imdb.com/title/tt2179136/,action,biography,drama
2014,The Hunger Games: Mockingjay - Part 1,http://www.imdb.com/title/tt1951265/,action,adventure,sci-fi
2014,Guardians of the Galaxy,http://www.imdb.com/title/tt2015381/,action,adventure,comedy
2014,Captain America: The Winter Soldier,http://www.imdb.com/title/tt1843866/,action,adventure,sci-fi
2014,The LEGO Movie,http://www.imdb.com/title/tt1490017/,animation,action,adventure
2014,The Hobbit: The Battle of the Five Armies,http://www.imdb.com/title/tt2310332/,adventure,fantasy,
2014,Transformers: Age of Extinction,http://www.imdb.com/title/tt2109248/,action,adventure,sci-fi
2014,Maleficent,http://www.imdb.com/title/tt1587310/,action,adventure,family
2014,X-Men: Days of Future Past,http://www.imdb.com/title/tt1877832/,action,adventure,sci-fi
2014,Big Hero 6,http://www.imdb.com/title/tt2245084/,animation,action,adventure
2014,Dawn of the Planet of the Apes,http://www.imdb.com/title/tt2103281/,action,adventure,drama
2014,The Amazing Spider-Man 2,http://www.imdb.com/title/tt1872181/,action,adventure,sci-fi
2014,Godzilla (2014),http://www.imdb.com/title/tt0831387/,action,adventure,sci-fi
2014,22 Jump Street,http://www.imdb.com/title/tt2294449/,action,comedy,crime
2014,Teenage Mutant Ninja Turtles (2014),http://www.imdb.com/title/tt1291150/,action,adventure,comedy
2014,Interstellar,http://www.imdb.com/title/tt0816692/,adventure,drama,sci-fi
2014,How to Train Your Dragon 2,http://www.imdb.com/title/tt1646971/,animation,action,adventure
2014,Gone Girl,http://www.imdb.com/title/tt2267998/,drama,mystery,thriller
2014,Divergent,http://www.imdb.com/title/tt1840309/,action,adventure,mystery
2014,Neighbors,http://www.imdb.com/title/tt2004420/,comedy,,
2014,Ride Along,http://www.imdb.com/title/tt1408253/,action,comedy,crime
2014,Rio 2,http://www.imdb.com/title/tt2357291/,animation,adventure,comedy
2014,Into the Woods,http://www.imdb.com/title/tt2180411/,adventure,comedy,drama
2014,Lucy,http://www.imdb.com/title/tt2872732/,action,sci-fi,thriller
2014,The Fault in our Stars,http://www.imdb.com/title/tt2582846/,drama,romance,
2014,Unbroken,http://www.imdb.com/title/tt1809398/,biography,drama,sport
2014,Night at the Museum: Secret of the Tomb,http://www.imdb.com/title/tt2692250/,adventure,comedy,family
2014,Mr. Peabody & Sherman,http://www.imdb.com/title/tt0864835/,animation,adventure,comedy
2014,300: Rise of An Empire,http://www.imdb.com/title/tt1253863/,action,drama,
2014,The Maze Runner,http://www.imdb.com/title/tt1790864/,action,mystery,sci-fi
2014,The Equalizer,http://www.imdb.com/title/tt0455944/,action,crime,thriller
2014,Noah,http://www.imdb.com/title/tt1959490/,action,adventure,drama
2014,Edge of Tomorrow,http://www.imdb.com/title/tt1631867/,action,sci-fi,
2014,Non-Stop,http://www.imdb.com/title/tt2024469/,action,mystery,thriller
2014,Heaven is for Real,http://www.imdb.com/title/tt1929263/,biography,drama,family
2014,The Imitation Game,http://www.imdb.com/title/tt2084970/,biography,drama,thriller
2014,Dumb and Dumber To,http://www.imdb.com/title/tt2096672/,comedy,,
2014,Annie (2014),http://www.imdb.com/title/tt1823664/,comedy,drama,family
2014,Fury (2014),http://www.imdb.com/title/tt2713180/,action,drama,war
2014,Tammy,http://www.imdb.com/title/tt2103254/,comedy,romance,
2014,Annabelle,http://www.imdb.com/title/tt3322940/,horror,mystery,thriller
2014,The Other Woman (2014),http://www.imdb.com/title/tt2203939/,comedy,romance,
2014,Penguins of Madagascar,http://www.imdb.com/title/tt1911658/,animation,adventure,comedy
2014,Let's Be Cops,http://www.imdb.com/title/tt1924435/,action,comedy,crime
2014,The Monuments Men,http://www.imdb.com/title/tt2177771/,comedy,drama,history
2014,Hercules (2014),http://www.imdb.com/title/tt1267297/,action,adventure,fantasy
2014,The Purge: Anarchy,http://www.imdb.com/title/tt2975578/,action,horror,sci-fi
2014,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",http://www.imdb.com/title/tt1698641/,comedy,family,
2014,Think Like a Man Too,http://www.imdb.com/title/tt2239832/,comedy,romance,
2014,Exodus: Gods and Kings,http://www.imdb.com/title/tt1528100/,action,drama,fantasy
2014,The Nut Job,http://www.imdb.com/title/tt1821658/,animation,adventure,comedy
2014,God's Not Dead,http://www.imdb.com/title/tt2528814/,drama,,
2014,Son of God,http://www.imdb.com/title/tt3210686/,biography,drama,history
2014,The Grand Budapest Hotel,http://www.imdb.com/title/tt2278388/,adventure,comedy,crime
2014,Planes: Fire & Rescue,http://www.imdb.com/title/tt2980706/,animation,adventure,comedy
2014,RoboCop (2014),http://www.imdb.com/title/tt1234721/,action,crime,sci-fi
2014,Dracula Untold,http://www.imdb.com/title/tt0829150/,action,drama,fantasy
2014,Horrible Bosses 2,http://www.imdb.com/title/tt2170439/,comedy,crime,
2014,The Hundred-Foot Journey,http://www.imdb.com/title/tt2980648/,comedy,drama,
2014,No Good Deed (2014),http://www.imdb.com/title/tt2011159/,action,crime,drama
2014,Selma,http://www.imdb.com/title/tt1020072/,biography,drama,history
2014,Muppets Most Wanted,http://www.imdb.com/title/tt2281587/,adventure,comedy,crime
2014,Ouija,http://www.imdb.com/title/tt1204977/,horror,mystery,thriller
2014,The Boxtrolls,http://www.imdb.com/title/tt0787474/,animation,adventure,comedy
2014,Jack Ryan: Shadow Recruit,http://www.imdb.com/title/tt1205537/,action,drama,thriller
2014,If I Stay,http://www.imdb.com/title/tt1355630/,drama,fantasy,music
2014,The Book of Life (2014),http://www.imdb.com/title/tt2262227/,animation,adventure,comedy
2014,About Last Night (2014),http://www.imdb.com/title/tt1826590/,comedy,romance,
2014,Into The Storm,http://www.imdb.com/title/tt2106361/,action,adventure,drama
2014,The Judge,http://www.imdb.com/title/tt1872194/,crime,drama,
2014,Jersey Boys,http://www.imdb.com/title/tt1742044/,biography,drama,music
2014,Blended,http://www.imdb.com/title/tt1086772/,comedy,romance,
2014,The Giver,http://www.imdb.com/title/tt0435651/,drama,romance,sci-fi
2014,St. Vincent,http://www.imdb.com/title/tt2170593/,comedy,drama,
2014,Need for Speed,http://www.imdb.com/title/tt2369135/,action,crime,thriller
2014,A Million Ways to Die in the West,http://www.imdb.com/title/tt2557490/,comedy,western,
2014,John Wick,http://www.imdb.com/title/tt2911666/,action,crime,thriller
2014,Birdman,http://www.imdb.com/title/tt2562232/,comedy,drama,
2014,Dolphin Tale 2,http://www.imdb.com/title/tt2978462/,drama,family,
2014,The Expendables 3,http://www.imdb.com/title/tt2333784/,action,adventure,thriller
2014,Earth to Echo,http://www.imdb.com/title/tt2183034/,adventure,family,sci-fi
2014,Sex Tape,http://www.imdb.com/title/tt1956620/,comedy,romance,
2014,Wild (2014),http://www.imdb.com/title/tt2305051/,biography,drama,
2014,Million Dollar Arm,http://www.imdb.com/title/tt1647668/,biography,drama,sport
2014,The Theory of Everything,http://www.imdb.com/title/tt2980516/,biography,drama,romance
2014,This is Where I Leave You,http://www.imdb.com/title/tt1371150/,comedy,drama,
2014,The Gambler,http://www.imdb.com/title/tt2039393/,crime,drama,thriller
2014,Paranormal Activity: The Marked Ones,http://www.imdb.com/title/tt2473682/,horror,mystery,thriller
2014,Nightcrawler,http://www.imdb.com/title/tt2872718/,crime,drama,thriller
2014,Chef,http://www.imdb.com/title/tt2883512/,adventure,comedy,drama
2014,Get On Up,http://www.imdb.com/title/tt2473602/,biography,drama,music
2014,3 Days to Kill,http://www.imdb.com/title/tt2172934/,action,drama,thriller
2014,Deliver Us From Evil,http://www.imdb.com/title/tt2377322/,horror,mystery,thriller
2014,When the Game Stands Tall,http://www.imdb.com/title/tt2247476/,drama,sport,
2014,Draft Day,http://www.imdb.com/title/tt2223990/,drama,sport,
2014,Oculus,http://www.imdb.com/title/tt2388715/,horror,mystery,
2014,The Best of Me,http://www.imdb.com/title/tt1972779/,drama,romance,
2014,A Walk Among the Tombstones,http://www.imdb.com/title/tt0365907/,action,crime,drama
2014,That Awkward Moment,http://www.imdb.com/title/tt1800246/,comedy,romance,
2014,Boyhood,http://www.imdb.com/title/tt1065073/,drama,,
2014,Top Five,http://www.imdb.com/title/tt2784678/,comedy,romance,
2014,The November Man,http://www.imdb.com/title/tt2402157/,action,crime,thriller
2014,Endless Love (2014),http://www.imdb.com/title/tt2318092/,drama,romance,
2014,Pompeii,http://www.imdb.com/title/tt1921064/,action,adventure,drama
2014,Transcendence,http://www.imdb.com/title/tt2209764/,drama,sci-fi,thriller
2014,As Above/So Below,http://www.imdb.com/title/tt2870612/,horror,mystery,thriller
2014,Brick Mansions,http://www.imdb.com/title/tt1430612/,action,crime,
2014,"I, Frankenstein",http://www.imdb.com/title/tt1418377/,action,fantasy,sci-fi
2014,The Legend of Hercules,http://www.imdb.com/title/tt1043726/,action,adventure,fantasy
2014,Bears,http://www.imdb.com/title/tt2458776/,documentary,family,
2014,Addicted,http://www.imdb.com/title/tt2205401/,drama,thriller,
2014,A Haunted House 2,http://www.imdb.com/title/tt2828996/,comedy,fantasy,
2014,A Most Wanted Man,http://www.imdb.com/title/tt1972571/,crime,drama,thriller
2014,Begin Again,http://www.imdb.com/title/tt1980929/,comedy,drama,music
2014,Tyler Perry's The Single Moms Club,http://www.imdb.com/title/tt2465140/,comedy,drama,
2014,Devil's Due,http://www.imdb.com/title/tt2752758/,horror,mystery,thriller
2014,And So It Goes,http://www.imdb.com/title/tt2465146/,comedy,drama,romance
2014,Step Up All In,http://www.imdb.com/title/tt2626350/,drama,music,romance
2014,Beyond the Lights,http://www.imdb.com/title/tt3125324/,drama,music,romance
2014,Big Eyes,http://www.imdb.com/title/tt1126590/,biography,crime,drama
2014,America (2014),http://www.imdb.com/title/tt2785390/,documentary,,
2014,Left Behind (2014),http://www.imdb.com/title/tt2467046/,action,drama,fantasy
2014,Frank Miller's Sin City: A Dame to Kill For,http://www.imdb.com/title/tt0458481/,action,crime,thriller
2014,Labor Day,http://www.imdb.com/title/tt1967545/,drama,romance,
2014,Whiplash,http://www.imdb.com/title/tt2582802/,drama,music,
2014,Winter's Tale,http://www.imdb.com/title/tt1837709/,drama,fantasy,mystery
2014,Foxcatcher,http://www.imdb.com/title/tt1100089/,biography,drama,sport
2014,Belle,http://www.imdb.com/title/tt2404181/,biography,drama,romance
2014,The Drop,http://www.imdb.com/title/tt1600196/,crime,drama,thriller
2014,Island of Lemurs: Madagascar (IMAX),http://www.imdb.com/title/tt3231010/,documentary,short,adventure
2014,P.K.,http://www.imdb.com/title/tt2338151/,comedy,drama,fantasy
2014,Magic in the Moonlight,http://www.imdb.com/title/tt2870756/,comedy,romance,
2014,Sabotage (2014),http://www.imdb.com/title/tt1742334/,action,drama,thriller
2014,Moms' Night Out,http://www.imdb.com/title/tt3014666/,comedy,,
2014,The Quiet Ones,http://www.imdb.com/title/tt2235779/,horror,mystery,thriller
2014,Legends of Oz: Dorothy's Return,http://www.imdb.com/title/tt0884726/,animation,adventure,family
2014,Inherent Vice,http://www.imdb.com/title/tt1791528/,comedy,crime,drama
2014,Vampire Academy,http://www.imdb.com/title/tt1686821/,action,comedy,drama
2014,Bad Words,http://www.imdb.com/title/tt2170299/,comedy,drama,
2014,Cantinflas,http://www.imdb.com/title/tt3005242/,biography,comedy,drama
2014,The Interview (2014),http://www.imdb.com/title/tt2788710/,action,adventure,comedy
2014,Meet the Mormons,http://www.imdb.com/title/tt4003774/,documentary,,
2014,A Most Violent Year,http://www.imdb.com/title/tt2937898/,action,crime,drama
2014,Cesar Chavez,http://www.imdb.com/title/tt1621046/,biography,drama,
2014,The Skeleton Twins,http://www.imdb.com/title/tt1571249/,comedy,drama,romance
2014,The Wind Rises,http://www.imdb.com/title/tt2013293/,animation,biography,drama
2014,Snowpiercer,http://www.imdb.com/title/tt1706620/,action,drama,sci-fi
2014,The Railway Man,http://www.imdb.com/title/tt2058107/,biography,drama,romance
2014,Dear White People,http://www.imdb.com/title/tt2235108/,comedy,drama,romance
2014,The Lunchbox,http://www.imdb.com/title/tt2350496/,drama,romance,
2014,My Old Lady,http://www.imdb.com/title/tt2908856/,comedy,drama,romance
2014,Mr. Turner,http://www.imdb.com/title/tt2473794/,biography,drama,history
2014,Ida,http://www.imdb.com/title/tt2718492/,drama,,
2014,Fading Gigolo,http://www.imdb.com/title/tt2258345/,comedy,,
2014,Calvary,http://www.imdb.com/title/tt2234003/,drama,western,
2014,Wish I Was Here,http://www.imdb.com/title/tt2870708/,comedy,drama,
2014,Ghostbusters (30th Anniversary re-release),http://www.imdb.com/title/tt0087332/,action,comedy,fantasy
2014,Mommy,http://www.imdb.com/title/tt3612616/,drama,,
