bomtitle,bomlink,year,login_link,imdb_idList,imdb_genre_textList,Genre_0,Genre_1,Genre_2,Genre_3,Genre_4,Genre_5,Genre_6,Genre_7
A Man Apart,https://www.boxofficemojo.com/release/rl3563095553/?ref_=bo_yld_table_99,2003,https://pro.imdb.com/title/tt0266465?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0266465,"['Action', 'Crime', 'Drama', 'Thriller']",Action,Crime,Drama,Thriller,,,,
Basic,https://www.boxofficemojo.com/release/rl3980756481/?ref_=bo_yld_table_100,2003,https://pro.imdb.com/title/tt0264395?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0264395,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']",Action,Crime,Drama,Mystery,Thriller,,,
Stuck on You,https://www.boxofficemojo.com/release/rl1215464961/?ref_=bo_yld_table_101,2003,https://pro.imdb.com/title/tt0338466?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0338466,['Comedy'],Comedy,,,,,,,
Sinbad: Legend of the Seven Seas,https://www.boxofficemojo.com/release/rl2977007105/?ref_=bo_yld_table_102,2003,https://pro.imdb.com/title/tt0165982?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0165982,"['Adventure', 'Animation', 'Family']",Adventure,Animation,Family,,,,,
Dumb and Dumberer: When Harry Met Lloyd,https://www.boxofficemojo.com/release/rl3780019713/?ref_=bo_yld_table_103,2003,https://pro.imdb.com/title/tt0329028?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0329028,['Comedy'],Comedy,,,,,,,
The Missing,https://www.boxofficemojo.com/release/rl3730998785/?ref_=bo_yld_table_104,2003,https://pro.imdb.com/title/tt0338188?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0338188,"['Adventure', 'Thriller', 'Western']",Adventure,Thriller,Western,,,,,
Paycheck,https://www.boxofficemojo.com/release/rl879265281/?ref_=bo_yld_table_105,2003,https://pro.imdb.com/title/tt0338337?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0338337,"['Action', 'Mystery', 'Sci-Fi', 'Thriller']",Action,Mystery,Sci-Fi,Thriller,,,,
Bulletproof Monk,https://www.boxofficemojo.com/release/rl2219410945/?ref_=bo_yld_table_106,2003,https://pro.imdb.com/title/tt0245803?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0245803,"['Action', 'Comedy', 'Fantasy', 'Romance']",Action,Comedy,Fantasy,Romance,,,,
Piglet's Big Movie,https://www.boxofficemojo.com/release/rl2607318529/?ref_=bo_yld_table_107,2003,https://pro.imdb.com/title/tt0323642?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0323642,"['Adventure', 'Animation', 'Comedy', 'Family', 'Musical', 'Mystery']",Adventure,Animation,Comedy,Family,Musical,Mystery,,
Dickie Roberts: Former Child Star,https://www.boxofficemojo.com/release/rl3192882689/?ref_=bo_yld_table_108,2003,https://pro.imdb.com/title/tt0325258?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0325258,['Comedy'],Comedy,,,,,,,
The Medallion,https://www.boxofficemojo.com/release/rl3311633921/?ref_=bo_yld_table_109,2003,https://pro.imdb.com/title/tt0288045?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0288045,"['Action', 'Comedy', 'Fantasy']",Action,Comedy,Fantasy,,,,,
Peter Pan,https://www.boxofficemojo.com/release/rl1600685569/?ref_=bo_yld_table_110,2003,https://pro.imdb.com/title/tt0316396?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0316396,"['Adventure', 'Family', 'Fantasy', 'Romance']",Adventure,Family,Fantasy,Romance,,,,
Biker Boyz,https://www.boxofficemojo.com/release/rl1866958337/?ref_=bo_yld_table_111,2003,https://pro.imdb.com/title/tt0326769?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0326769,"['Action', 'Drama']",Action,Drama,,,,,,
Cold Creek Manor,https://www.boxofficemojo.com/release/rl1414170113/?ref_=bo_yld_table_112,2003,https://pro.imdb.com/title/tt0331468?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0331468,"['Drama', 'Mystery', 'Thriller']",Drama,Mystery,Thriller,,,,,
Cabin Fever,https://www.boxofficemojo.com/release/rl3293152769/?ref_=bo_yld_table_113,2003,https://pro.imdb.com/title/tt0303816?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0303816,['Horror'],Horror,,,,,,,
Whale Rider,https://www.boxofficemojo.com/release/rl2155382273/?ref_=bo_yld_table_114,2003,https://pro.imdb.com/title/tt0298228?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0298228,"['Drama', 'Family']",Drama,Family,,,,,,
The In-Laws,https://www.boxofficemojo.com/release/rl3931866625/?ref_=bo_yld_table_115,2003,https://pro.imdb.com/title/tt0314786?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0314786,"['Action', 'Comedy', 'Thriller']",Action,Comedy,Thriller,,,,,
Looney Tunes: Back in Action,https://www.boxofficemojo.com/release/rl3043067393/?ref_=bo_yld_table_116,2003,https://pro.imdb.com/title/tt0318155?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0318155,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy', 'Sci-Fi']",Adventure,Animation,Comedy,Family,Fantasy,Sci-Fi,,
Down with Love,https://www.boxofficemojo.com/release/rl1699644929/?ref_=bo_yld_table_117,2003,https://pro.imdb.com/title/tt0309530?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0309530,"['Comedy', 'Romance']",Comedy,Romance,,,,,,
The Life of David Gale,https://www.boxofficemojo.com/release/rl2958984705/?ref_=bo_yld_table_118,2003,https://pro.imdb.com/title/tt0289992?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0289992,"['Crime', 'Drama', 'Thriller']",Crime,Drama,Thriller,,,,,
Timeline,https://www.boxofficemojo.com/release/rl4067722753/?ref_=bo_yld_table_119,2003,https://pro.imdb.com/title/tt0300556?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0300556,"['Action', 'Adventure', 'Sci-Fi', 'War']",Action,Adventure,Sci-Fi,War,,,,
Harry Potter and the Chamber of Secrets,https://www.boxofficemojo.com/release/rl1433110017/?ref_=bo_yld_table_120,2003,https://pro.imdb.com/title/tt0295297?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0295297,"['Adventure', 'Family', 'Fantasy']",Adventure,Family,Fantasy,,,,,
Adaptation.,https://www.boxofficemojo.com/release/rl2000717313/?ref_=bo_yld_table_121,2003,https://pro.imdb.com/title/tt0268126?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0268126,"['Comedy', 'Drama']",Comedy,Drama,,,,,,
My Big Fat Greek Wedding,https://www.boxofficemojo.com/release/rl342132225/?ref_=bo_yld_table_122,2003,https://pro.imdb.com/title/tt0259446?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0259446,"['Comedy', 'Drama', 'Romance']",Comedy,Drama,Romance,,,,,
A Mighty Wind,https://www.boxofficemojo.com/release/rl2724365825/?ref_=bo_yld_table_123,2003,https://pro.imdb.com/title/tt0310281?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0310281,"['Comedy', 'Music']",Comedy,Music,,,,,,
The Wild Thornberrys Movie,https://www.boxofficemojo.com/release/rl2977662465/?ref_=bo_yld_table_124,2003,https://pro.imdb.com/title/tt0282120?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0282120,"['Adventure', 'Animation', 'Comedy']",Adventure,Animation,Comedy,,,,,
Love Don't Cost a Thing,https://www.boxofficemojo.com/release/rl3496052225/?ref_=bo_yld_table_125,2003,https://pro.imdb.com/title/tt0337592?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0337592,"['Comedy', 'Drama', 'Romance']",Comedy,Drama,Romance,,,,,
Deliver Us from Eva,https://www.boxofficemojo.com/release/rl776963585/?ref_=bo_yld_table_126,2003,https://pro.imdb.com/title/tt0301181?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0301181,"['Comedy', 'Drama', 'Romance']",Comedy,Drama,Romance,,,,,
Antwone Fisher,https://www.boxofficemojo.com/release/rl2034402817/?ref_=bo_yld_table_127,2003,https://pro.imdb.com/title/tt0168786?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0168786,"['Biography', 'Drama']",Biography,Drama,,,,,,
Drumline,https://www.boxofficemojo.com/release/rl2320401921/?ref_=bo_yld_table_128,2003,https://pro.imdb.com/title/tt0303933?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0303933,"['Comedy', 'Drama', 'Music', 'Romance']",Comedy,Drama,Music,Romance,,,,
Space Station 3D,https://www.boxofficemojo.com/release/rl3866134017/?ref_=bo_yld_table_129,2003,https://pro.imdb.com/title/tt0290296?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0290296,['Documentary'],Documentary,,,,,,,
Confessions of a Dangerous Mind,https://www.boxofficemojo.com/release/rl4115301889/?ref_=bo_yld_table_130,2003,https://pro.imdb.com/title/tt0270288?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0270288,"['Biography', 'Comedy', 'Crime', 'Drama', 'Romance', 'Thriller']",Biography,Comedy,Crime,Drama,Romance,Thriller,,
View from the Top,https://www.boxofficemojo.com/release/rl1316587009/?ref_=bo_yld_table_131,2003,https://pro.imdb.com/title/tt0264150?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0264150,"['Comedy', 'Romance']",Comedy,Romance,,,,,,
My Boss's Daughter,https://www.boxofficemojo.com/release/rl2806416897/?ref_=bo_yld_table_132,2003,https://pro.imdb.com/title/tt0270980?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0270980,"['Comedy', 'Romance']",Comedy,Romance,,,,,,
A Guy Thing,https://www.boxofficemojo.com/release/rl3864495617/?ref_=bo_yld_table_133,2003,https://pro.imdb.com/title/tt0295289?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0295289,"['Comedy', 'Romance']",Comedy,Romance,,,,,,
Wrong Turn,https://www.boxofficemojo.com/release/rl1618642433/?ref_=bo_yld_table_134,2003,https://pro.imdb.com/title/tt0295700?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0295700,['Horror'],Horror,,,,,,,
Ghosts of the Abyss,https://www.boxofficemojo.com/release/rl3881141761/?ref_=bo_yld_table_135,2003,https://pro.imdb.com/title/tt0297144?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0297144,"['Documentary', 'Family']",Documentary,Family,,,,,,
Dirty Pretty Things,https://www.boxofficemojo.com/release/rl2437907969/?ref_=bo_yld_table_136,2003,https://pro.imdb.com/title/tt0301199?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0301199,"['Crime', 'Drama', 'Thriller']",Crime,Drama,Thriller,,,,,
Alex & Emma,https://www.boxofficemojo.com/release/rl3628107265/?ref_=bo_yld_table_137,2003,https://pro.imdb.com/title/tt0318283?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0318283,"['Comedy', 'Romance']",Comedy,Romance,,,,,,
How to Deal,https://www.boxofficemojo.com/release/rl1129874945/?ref_=bo_yld_table_138,2003,https://pro.imdb.com/title/tt0319524?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0319524,"['Comedy', 'Drama', 'Romance']",Comedy,Drama,Romance,,,,,
Gods and Generals,https://www.boxofficemojo.com/release/rl3092547073/?ref_=bo_yld_table_139,2003,https://pro.imdb.com/title/tt0279111?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0279111,"['Biography', 'Drama', 'History', 'War']",Biography,Drama,History,War,,,,
25th Hour,https://www.boxofficemojo.com/release/rl1212253697/?ref_=bo_yld_table_140,2003,https://pro.imdb.com/title/tt0307901?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0307901,['Drama'],Drama,,,,,,,
House of 1000 Corpses,https://www.boxofficemojo.com/release/rl1918404097/?ref_=bo_yld_table_141,2003,https://pro.imdb.com/title/tt0251736?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0251736,['Horror'],Horror,,,,,,,
The Quiet American,https://www.boxofficemojo.com/release/rl2842330625/?ref_=bo_yld_table_142,2003,https://pro.imdb.com/title/tt0258068?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0258068,"['Drama', 'Romance', 'Thriller', 'War']",Drama,Romance,Thriller,War,,,,
Confidence,https://www.boxofficemojo.com/release/rl3964306945/?ref_=bo_yld_table_143,2003,https://pro.imdb.com/title/tt0310910?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0310910,"['Crime', 'Thriller']",Crime,Thriller,,,,,,
Die Another Day,https://www.boxofficemojo.com/release/rl2974778881/?ref_=bo_yld_table_144,2003,https://pro.imdb.com/title/tt0246460?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0246460,"['Action', 'Adventure', 'Thriller']",Action,Adventure,Thriller,,,,,
The Lion King,https://www.boxofficemojo.com/release/rl3747513857/?ref_=bo_yld_table_145,2003,https://pro.imdb.com/title/tt0110357?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0110357,"['Adventure', 'Animation', 'Drama', 'Family', 'Musical']",Adventure,Animation,Drama,Family,Musical,,,
The Hot Chick,https://www.boxofficemojo.com/release/rl358123009/?ref_=bo_yld_table_146,2003,https://pro.imdb.com/title/tt0302640?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0302640,"['Comedy', 'Fantasy']",Comedy,Fantasy,,,,,,
Winged Migration,https://www.boxofficemojo.com/release/rl2675672577/?ref_=bo_yld_table_147,2003,https://pro.imdb.com/title/tt0301727?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0301727,['Documentary'],Documentary,,,,,,,
Narc,https://www.boxofficemojo.com/release/rl2590279169/?ref_=bo_yld_table_148,2003,https://pro.imdb.com/title/tt0272207?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0272207,"['Crime', 'Drama', 'Mystery']",Crime,Drama,Mystery,,,,,
House of the Dead,https://www.boxofficemojo.com/release/rl2002290177/?ref_=bo_yld_table_149,2003,https://pro.imdb.com/title/tt0317676?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0317676,"['Action', 'Adventure', 'Horror']",Action,Adventure,Horror,,,,,
Swimming Pool,https://www.boxofficemojo.com/release/rl662013441/?ref_=bo_yld_table_150,2003,https://pro.imdb.com/title/tt0324133?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0324133,"['Crime', 'Drama', 'Mystery', 'Thriller']",Crime,Drama,Mystery,Thriller,,,,
Duplex,https://www.boxofficemojo.com/release/rl3679356417/?ref_=bo_yld_table_151,2003,https://pro.imdb.com/title/tt0266489?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0266489,['Comedy'],Comedy,,,,,,,
Dark Blue,https://www.boxofficemojo.com/release/rl525108737/?ref_=bo_yld_table_152,2003,https://pro.imdb.com/title/tt0279331?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0279331,"['Crime', 'Drama', 'Thriller']",Crime,Drama,Thriller,,,,,
The Divorce,https://www.boxofficemojo.com/release/rl996050433/?ref_=bo_yld_table_153,2003,https://pro.imdb.com/title/tt0306734?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0306734,"['Comedy', 'Drama', 'Romance']",Comedy,Drama,Romance,,,,,
Boat Trip,https://www.boxofficemojo.com/release/rl2017887745/?ref_=bo_yld_table_154,2003,https://pro.imdb.com/title/tt0285462?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0285462,['Comedy'],Comedy,,,,,,,
Seducing Doctor Lewis,https://www.boxofficemojo.com/release/rl291472897/?ref_=bo_yld_table_155,2003,https://pro.imdb.com/title/tt0366532?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0366532,['Comedy'],Comedy,,,,,,,
Talk to Her,https://www.boxofficemojo.com/release/rl1148552705/?ref_=bo_yld_table_156,2003,https://pro.imdb.com/title/tt0287467?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0287467,"['Drama', 'Mystery', 'Romance']",Drama,Mystery,Romance,,,,,
Star Trek: Nemesis,https://www.boxofficemojo.com/release/rl2859697665/?ref_=bo_yld_table_157,2003,https://pro.imdb.com/title/tt0253754?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0253754,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",Action,Adventure,Sci-Fi,Thriller,,,,
Tupac: Resurrection,https://www.boxofficemojo.com/release/rl729187841/?ref_=bo_yld_table_158,2003,https://pro.imdb.com/title/tt0343121?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0343121,"['Biography', 'Documentary', 'Music']",Biography,Documentary,Music,,,,,
The Order,https://www.boxofficemojo.com/release/rl3597043201/?ref_=bo_yld_table_159,2003,https://pro.imdb.com/title/tt0304711?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0304711,"['Horror', 'Mystery', 'Thriller']",Horror,Mystery,Thriller,,,,,
It Runs in the Family,https://www.boxofficemojo.com/release/rl2858059265/?ref_=bo_yld_table_160,2003,https://pro.imdb.com/title/tt0311110?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0311110,"['Comedy', 'Drama', 'Romance']",Comedy,Drama,Romance,,,,,
Willard,https://www.boxofficemojo.com/release/rl3061548545/?ref_=bo_yld_table_161,2003,https://pro.imdb.com/title/tt0310357?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0310357,"['Drama', 'Horror', 'Sci-Fi']",Drama,Horror,Sci-Fi,,,,,
Bowling for Columbine,https://www.boxofficemojo.com/release/rl2336654849/?ref_=bo_yld_table_162,2003,https://pro.imdb.com/title/tt0310793?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0310793,"['Crime', 'Documentary', 'Drama']",Crime,Documentary,Drama,,,,,
Nowhere in Africa,https://www.boxofficemojo.com/release/rl3697772033/?ref_=bo_yld_table_163,2003,https://pro.imdb.com/title/tt0161860?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0161860,"['Biography', 'Drama', 'History']",Biography,Drama,History,,,,,
Chasing Papi,https://www.boxofficemojo.com/release/rl155944449/?ref_=bo_yld_table_164,2003,https://pro.imdb.com/title/tt0323572?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0323572,"['Comedy', 'Romance']",Comedy,Romance,,,,,,
Gigli,https://www.boxofficemojo.com/release/rl1012172289/?ref_=bo_yld_table_165,2003,https://pro.imdb.com/title/tt0299930?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0299930,"['Comedy', 'Crime', 'Romance']",Comedy,Crime,Romance,,,,,
American Splendor,https://www.boxofficemojo.com/release/rl2420344321/?ref_=bo_yld_table_166,2003,https://pro.imdb.com/title/tt0305206?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0305206,"['Biography', 'Comedy', 'Drama']",Biography,Comedy,Drama,,,,,
Spellbound,https://www.boxofficemojo.com/release/rl997426689/?ref_=bo_yld_table_167,2003,https://pro.imdb.com/title/tt0334405?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0334405,"['Comedy', 'Documentary', 'Thriller']",Comedy,Documentary,Thriller,,,,,
T-Rex: Back to the Cretaceous,https://www.boxofficemojo.com/release/rl2423752193/?ref_=bo_yld_table_168,2003,https://pro.imdb.com/title/tt0163862?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0163862,"['Adventure', 'Family', 'Fantasy']",Adventure,Family,Fantasy,,,,,
Far from Heaven,https://www.boxofficemojo.com/release/rl3478160897/?ref_=bo_yld_table_169,2003,https://pro.imdb.com/title/tt0297884?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0297884,['Drama'],Drama,,,,,,,
21 Grams,https://www.boxofficemojo.com/release/rl1547798017/?ref_=bo_yld_table_170,2003,https://pro.imdb.com/title/tt0315733?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0315733,"['Crime', 'Drama', 'Thriller']",Crime,Drama,Thriller,,,,,
Luther,https://www.boxofficemojo.com/release/rl1851819521/?ref_=bo_yld_table_171,2003,https://pro.imdb.com/title/tt0309820?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0309820,"['Biography', 'Drama', 'History']",Biography,Drama,History,,,,,
Frida,https://www.boxofficemojo.com/release/rl978683393/?ref_=bo_yld_table_172,2003,https://pro.imdb.com/title/tt0120679?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0120679,"['Biography', 'Drama', 'Romance']",Biography,Drama,Romance,,,,,
The Human Stain,https://www.boxofficemojo.com/release/rl2253948417/?ref_=bo_yld_table_173,2003,https://pro.imdb.com/title/tt0308383?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0308383,"['Drama', 'Romance', 'Thriller']",Drama,Romance,Thriller,,,,,
Grind,https://www.boxofficemojo.com/release/rl2824308225/?ref_=bo_yld_table_174,2003,https://pro.imdb.com/title/tt0338077?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0338077,"['Adventure', 'Comedy', 'Sport']",Adventure,Comedy,Sport,,,,,
Rabbit-Proof Fence,https://www.boxofficemojo.com/release/rl2674558465/?ref_=bo_yld_table_175,2003,https://pro.imdb.com/title/tt0252444?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0252444,"['Adventure', 'Biography', 'Drama']",Adventure,Biography,Drama,,,,,
The Barbarian Invasions,https://www.boxofficemojo.com/release/rl2136901121/?ref_=bo_yld_table_176,2003,https://pro.imdb.com/title/tt0338135?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0338135,"['Comedy', 'Crime', 'Drama']",Comedy,Crime,Drama,,,,,
Big Fish,https://www.boxofficemojo.com/release/rl289900033/?ref_=bo_yld_table_177,2003,https://pro.imdb.com/title/tt0319061?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0319061,"['Adventure', 'Drama', 'Fantasy']",Adventure,Drama,Fantasy,,,,,
From Justin to Kelly,https://www.boxofficemojo.com/release/rl408258049/?ref_=bo_yld_table_178,2003,https://pro.imdb.com/title/tt0339034?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0339034,"['Comedy', 'Musical', 'Romance']",Comedy,Musical,Romance,,,,,
In the Cut,https://www.boxofficemojo.com/release/rl609912321/?ref_=bo_yld_table_179,2003,https://pro.imdb.com/title/tt0199626?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0199626,"['Mystery', 'Thriller']",Mystery,Thriller,,,,,,
Spirited Away,https://www.boxofficemojo.com/release/rl661882369/?ref_=bo_yld_table_180,2003,https://pro.imdb.com/title/tt0245429?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0245429,"['Adventure', 'Animation', 'Family']",Adventure,Animation,Family,,,,,
Thirteen,https://www.boxofficemojo.com/release/rl1584694785/?ref_=bo_yld_table_181,2003,https://pro.imdb.com/title/tt0328538?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0328538,['Drama'],Drama,,,,,,,
City of God,https://www.boxofficemojo.com/release/rl3695937025/?ref_=bo_yld_table_182,2003,https://pro.imdb.com/title/tt0317248?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0317248,"['Crime', 'Drama']",Crime,Drama,,,,,,
The Magdalene Sisters,https://www.boxofficemojo.com/release/rl2774566401/?ref_=bo_yld_table_183,2003,https://pro.imdb.com/title/tt0318411?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0318411,['Drama'],Drama,,,,,,,
The Station Agent,https://www.boxofficemojo.com/release/rl2574484993/?ref_=bo_yld_table_184,2003,https://pro.imdb.com/title/tt0340377?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0340377,"['Comedy', 'Drama']",Comedy,Drama,,,,,,
Beyond Borders,https://www.boxofficemojo.com/release/rl3561260545/?ref_=bo_yld_table_185,2003,https://pro.imdb.com/title/tt0294357?ref_=mojo_rl_summary&rf=mojo_rl_summary,tt0294357,"['Adventure', 'Drama', 'Romance']",Adventure,Drama,Romance,,,,,
