,Unnamed: 0,year,bomrank,bomtitle,bomlink,domesticgross,foreigngross,runtimemin,productionbudget,majordistributor,grated,rrated,unrated,remove,imdblink,studio,totalusgross,totaltheater,openingusgross,openingtheaters,foreigndm,languagecount,_merge2,qualityfilm,countaward,_merge3,genrespanning,_merge4,criticratings_avg,criticrating_var,user_avg,user_var,_merge5,imdbfilmtitle,avg_minority_gender,avg_minority_race,avg_minority,avg_minority_1,multidirector,releasedate,closedate,numberofcritics,year_week_average_gross,year_week_average_totalmovies
1006,1006,2008,9,Quantum of Solace,http://www.boxofficemojo.com/movies/?id=jamesbond22.htm,168368427,417722300.0,106.0,200000000.0,1,0,0,0,,http://www.imdb.com/title/tt0830515/,Sony,168368427,3501,67528882.0,3451.0,1.0,2.0,matched (3),0.0,95.0,matched (3),2.0,matched (3),58.0,394.60001,6.599999900000001,2.5504401000000003,matched (3),Quantum of Solace,0.0,0.0,0.0,0.0,0,2008-11-14,2009-01-25,10,160765568.0,94.333336
1007,1007,2014,13,Godzilla (2014),http://www.boxofficemojo.com/movies/?id=godzilla2012.htm,200676069,328400000.0,123.0,160000000.0,1,0,0,0,,http://www.imdb.com/title/tt0831387/,WB,200676069,3952,93188384.0,3952.0,0.0,2.0,matched (3),0.0,47.0,matched (3),4.0,matched (3),62.0,253.39999,6.4000001,3.8540001000000004,matched (3),Godzilla,0.0,0.0,0.0,0.0,1,2014-05-16,2014-08-28,10,160765568.0,94.333336
1008,1008,2008,117,The Spirit,http://www.boxofficemojo.com/movies/?id=spirit09.htm,19806188,19225149.0,108.0,,0,0,0,0,,http://www.imdb.com/title/tt0831887/,LGF,19806188,2509,6463278.0,2509.0,0.0,1.0,matched (3),0.0,1.0,matched (3),4.0,matched (3),30.0,226.7,4.8000002,5.2237601,matched (3),The Spirit,0.0,0.0,0.0,0.0,1,2008-12-25,2008-01-22,10,160765568.0,94.333336
1009,1009,2008,87,"Definitely, Maybe",http://www.boxofficemojo.com/movies/?id=definitelymaybe.htm,32241649,23206319.0,105.0,,1,0,0,0,,http://www.imdb.com/title/tt0832266/,Uni.,32241649,2220,9764270.0,2204.0,0.0,4.0,matched (3),0.0,2.0,matched (3),3.0,matched (3),59.0,179.0,7.1999998,2.5256,matched (3),"Definitely, Maybe",0.0,0.0,0.0,0.0,0,2008-02-14,2008-04-10,10,160765568.0,94.333336
1010,1010,2009,66,Underworld: Rise of the Lycans,http://www.boxofficemojo.com/movies/?id=underworld3.htm,45802315,45551186.0,92.0,35000000.0,1,0,1,0,,http://www.imdb.com/title/tt0834001/,SGem,45802315,2942,20828511.0,2942.0,0.0,2.0,matched (3),,,master only (1),5.0,matched (3),44.0,264.5,6.599999900000001,3.1401999,matched (3),Underworld: Rise of the Lycans,0.0,0.0,0.0,0.0,0,2009-01-23,2009-03-01,10,160765568.0,94.333336
1011,1011,2009,182,Summer Hours,http://www.boxofficemojo.com/movies/?id=summerhours.htm,1657001,6002257.0,99.0,,0,0,0,1,,http://www.imdb.com/title/tt0836700/,IFC,1657001,50,49484.0,2.0,1.0,1.0,matched (3),1.0,29.0,matched (3),2.0,matched (3),85.0,116.3,7.1999998,2.9860001,matched (3),Summer Hours,,,,,0,2009-05-15,2009-08-27,10,160765568.0,94.333336
1012,1012,2012,19,Hotel Transylvania,http://www.boxofficemojo.com/movies/?id=hoteltransylvania.htm,148313048,210062555.0,91.0,85000000.0,1,0,0,0,,http://www.imdb.com/title/tt0837562/,Sony,148313048,3375,42522194.0,3349.0,0.0,1.0,matched (3),1.0,36.0,matched (3),4.0,matched (3),47.0,278.29999,7.099999900000001,2.6919798999999998,matched (3),Hotel Transylvania,0.0,0.0,0.0,0.0,0,2012-09-28,2013-02-28,10,160765568.0,94.333336
1013,1013,2007,138,The Darjeeling Limited,http://www.boxofficemojo.com/movies/?id=darjeelinglimited.htm,11902715,23176203.0,91.0,16000000.0,1,0,1,0,,http://www.imdb.com/title/tt0838221/,FoxS,11902715,698,134938.0,2.0,0.0,1.0,matched (3),1.0,9.0,matched (3),3.0,matched (3),67.0,216.0,7.1999998,2.85256,matched (3),The Darjeeling Limited,0.0,0.0,0.0,0.0,0,2007-09-29,2008-02-28,10,160765568.0,94.333336
1014,1014,2009,81,The Pink Panther 2,http://www.boxofficemojo.com/movies/?id=pinkpanther2.htm,35922978,40023637.0,92.0,70000000.0,1,0,0,0,,http://www.imdb.com/title/tt0838232/,Sony,35922978,3245,11588150.0,3243.0,0.0,1.0,matched (3),0.0,2.0,matched (3),5.0,matched (3),36.0,222.3,5.5999999,4.7845602,matched (3),The Pink Panther 2,0.0,0.0,0.0,0.0,0,2009-02-06,2009-03-22,10,160765568.0,94.333336
1015,1015,2008,28,Step Brothers,http://www.boxofficemojo.com/movies/?id=stepbrothers.htm,100468793,27638849.0,95.0,65000000.0,1,0,1,0,,http://www.imdb.com/title/tt0838283/,Sony,100468793,3182,30940732.0,3094.0,0.0,1.0,matched (3),0.0,6.0,matched (3),1.0,matched (3),51.0,384.60001,6.900000099999999,3.82639,matched (3),Step Brothers,0.0,0.0,0.0,0.0,0,2008-07-25,2008-09-21,10,160765568.0,94.333336
1016,1016,2008,83,Semi-Pro,http://www.boxofficemojo.com/movies/?id=semipro.htm,33479698,10405206.0,90.0,,0,0,1,0,,http://www.imdb.com/title/tt0839980/,NL,33479698,3121,15075114.0,3121.0,0.0,1.0,matched (3),0.0,5.0,matched (3),2.0,matched (3),47.0,196.2,5.8000002,3.6654,matched (3),Semi-Pro,0.0,0.0,0.0,0.0,0,2008-02-29,2008-05-01,10,160765568.0,94.333336
1017,1017,2010,36,The Town,http://www.boxofficemojo.com/movies/?id=town10.htm,92186262,61839874.0,123.0,37000000.0,1,0,1,0,,http://www.imdb.com/title/tt0840361/,WB,92186262,2935,23808032.0,2861.0,0.0,1.0,matched (3),1.0,101.0,matched (3),3.0,matched (3),74.0,203.8,7.599999900000001,1.8798,matched (3),The Town,0.0,0.0,0.0,0.0,0,2010-09-17,2011-01-06,10,160765568.0,94.333336
1018,1018,2007,174,The Perfect Holiday,http://www.boxofficemojo.com/movies/?id=perfectholiday.htm,5812781,,128.0,,0,0,0,0,,http://www.imdb.com/title/tt0841032/,YFG,5812781,1307,2283360.0,1307.0,0.0,1.0,matched (3),0.0,2.0,matched (3),4.0,matched (3),32.0,194.2,4.5,9.5442495,matched (3),The Perfect Holiday,0.0,1.0,1.0,0.0,0,2007-12-12,2008-02-07,10,160765568.0,94.333336
1019,1019,2007,187,2 Days in Paris,http://www.boxofficemojo.com/movies/?id=2daysinparis.htm,4433994,15342165.0,94.0,,0,0,1,0,,http://www.imdb.com/title/tt0841044/,Gold.,4433994,148,173641.0,10.0,1.0,2.0,matched (3),0.0,9.0,matched (3),3.0,matched (3),67.0,111.8,6.8000002,3.0116401,matched (3),2 Days in Paris,,,,,0,2007-08-10,2007-12-06,10,160765568.0,94.333336
1020,1020,2007,115,Walk Hard: The Dewey Cox Story,http://www.boxofficemojo.com/movies/?id=walkhard.htm,18317151,2258092.0,96.0,35000000.0,1,0,1,0,,http://www.imdb.com/title/tt0841046/,Sony,18317151,2650,4174383.0,2650.0,0.0,1.0,matched (3),1.0,19.0,matched (3),2.0,matched (3),63.0,142.89999,6.8000002,4.1032,matched (3),Walk Hard: The Dewey Cox Story,0.0,0.0,0.0,0.0,0,2007-12-21,2008-01-13,10,160765568.0,94.333336
1021,1021,2010,114,The Kids Are All Right,http://www.boxofficemojo.com/movies/?id=kidsareallright.htm,20811365,13894485.0,106.0,4000000.0,0,0,1,0,,http://www.imdb.com/title/tt0842926/,Focus,20811365,994,491971.0,7.0,0.0,1.0,matched (3),1.0,239.0,matched (3),3.0,matched (3),86.0,196.0,7.0,2.6370001,matched (3),The Kids Are All Right,1.0,0.0,1.0,0.0,0,2010-07-09,2010-10-21,10,160765568.0,94.333336
1022,1022,2009,167,The Brothers Bloom,http://www.boxofficemojo.com/movies/?id=brothersbloom.htm,3531756,1999008.0,109.0,,0,0,0,0,,http://www.imdb.com/title/tt0844286/,Sum.,3531756,209,90400.0,4.0,0.0,1.0,matched (3),0.0,3.0,matched (3),4.0,matched (3),55.0,155.8,6.8000002,3.0071599,matched (3),The Brothers Bloom,0.0,0.0,0.0,0.0,0,2009-05-15,2009-08-06,10,160765568.0,94.333336
1023,1023,2009,24,Cloudy with a Chance of Meatballs,http://www.boxofficemojo.com/movies/?id=cloudywithachanceofmeatballs.htm,124870275,118135851.0,81.0,100000000.0,1,0,0,0,,http://www.imdb.com/title/tt0844471/,Sony,124870275,3119,30304648.0,3119.0,0.0,1.0,matched (3),1.0,34.0,matched (3),5.0,matched (3),66.0,66.099998,7.0,2.4449999,matched (3),Cloudy with a Chance of Meatballs,0.0,0.0,0.0,0.0,1,2009-09-18,2010-01-28,10,160765568.0,94.333336
1024,1024,2009,152,The Collector,http://www.boxofficemojo.com/movies/?id=collector09.htm,7712114,1731904.0,85.0,,0,0,1,0,,http://www.imdb.com/title/tt0844479/,Free,7712114,1325,3576296.0,1325.0,0.0,1.0,matched (3),,,master only (1),2.0,matched (3),29.0,320.10001,6.4000001,3.9949999,matched (3),The Collector,0.0,0.0,0.0,0.0,0,2009-07-31,2009-09-24,10,160765568.0,94.333336
1025,1025,2008,173,College,http://www.boxofficemojo.com/movies/?id=college.htm,4694636,1570847.0,94.0,7000000.0,1,0,1,0,,http://www.imdb.com/title/tt0844671/,MGM,4694636,2124,2153109.0,2123.0,0.0,1.0,matched (3),,,master only (1),1.0,matched (3),15.0,269.29999,4.5999999,6.5548401,matched (3),College,1.0,0.0,1.0,0.0,0,2008-08-29,2008-11-13,10,160765568.0,94.333336
1026,1026,2009,86,The Last House on the Left (2009),http://www.boxofficemojo.com/movies/?id=lasthouseontheleft09.htm,32752215,12534013.0,109.0,,1,0,1,0,,http://www.imdb.com/title/tt0844708/,Uni.,32752215,2402,14118685.0,2401.0,0.0,1.0,matched (3),0.0,7.0,matched (3),3.0,matched (3),42.0,461.79999000000004,6.599999900000001,3.3845601000000003,matched (3),The Last House on the Left,0.0,0.0,0.0,0.0,1,2009-03-13,2009-05-14,10,160765568.0,94.333336
1027,1027,2011,140,Hoodwinked Too! Hood vs. Evil,http://www.boxofficemojo.com/movies/?id=hoodwinked2.htm,10143779,6817189.0,85.0,30000000.0,0,0,0,0,,http://www.imdb.com/title/tt0844993/,Wein.,10143779,2505,4108630.0,2505.0,0.0,1.0,matched (3),0.0,2.0,matched (3),3.0,matched (3),20.0,484.10000999999994,4.8000002,5.5571599,matched (3),Hoodwinked Too! Hood vs. Evil,0.0,0.0,0.0,0.0,0,2011-04-29,2011-07-21,10,160765568.0,94.333336
1028,1028,2008,121,Kit Kittredge: An American Girl,http://www.boxofficemojo.com/movies/?id=kitkittredge.htm,17657973,,101.0,10000000.0,0,1,0,0,,http://www.imdb.com/title/tt0846308/,PicH,17657973,1849,220297.0,5.0,0.0,2.0,matched (3),0.0,12.0,matched (3),2.0,matched (3),63.0,165.5,6.599999900000001,4.771520099999999,matched (3),Kit Kittredge: An American Girl,1.0,0.0,1.0,0.0,0,2008-06-20,2008-10-09,10,160765568.0,94.333336
1029,1029,2012,1,Marvel's The Avengers,http://www.boxofficemojo.com/movies/?id=avengers11.htm,623357910,896200000.0,142.0,220000000.0,1,0,0,0,,http://www.imdb.com/title/tt0848228/,BV,623357910,4349,207438708.0,4349.0,0.0,1.0,matched (3),1.0,182.0,matched (3),3.0,matched (3),69.0,136.0,8.1000004,3.0236001,matched (3),The Avengers,0.0,0.0,0.0,0.0,0,2012-05-04,2012-10-04,10,160765568.0,94.333336
1030,1030,2013,31,Epic,http://www.boxofficemojo.com/movies/?id=leafmen.htm,107518682,160907952.0,102.0,100000000.0,1,0,0,0,,http://www.imdb.com/title/tt0848537/,Fox,107518682,3894,33531068.0,3882.0,0.0,1.0,matched (3),0.0,56.0,matched (3),4.0,matched (3),52.0,201.5,6.6999998,2.91329,matched (3),Epic,0.0,0.0,0.0,0.0,0,2013-05-24,2013-09-19,10,160765568.0,94.333336
1031,1031,2008,59,The House Bunny,http://www.boxofficemojo.com/movies/?id=housebunny.htm,48237389,22205551.0,94.0,25000000.0,1,0,0,0,,http://www.imdb.com/title/tt0852713/,Sony,48237389,2763,14533702.0,2714.0,0.0,1.0,matched (3),0.0,2.0,matched (3),2.0,matched (3),55.0,272.29999,5.5,4.5739999000000005,matched (3),The House Bunny,0.0,0.0,0.0,0.0,0,2008-08-22,2008-10-12,10,160765568.0,94.333336
1032,1032,2008,148,The Visitor,http://www.boxofficemojo.com/movies/?id=visitor08.htm,9427089,8651086.0,103.0,,0,0,0,0,,http://www.imdb.com/title/tt0857191/,Over.,9427089,270,86488.0,4.0,0.0,1.0,matched (3),1.0,62.0,matched (3),1.0,matched (3),79.0,125.5,7.6999998,2.01982,matched (3),The Visitor,0.0,0.0,0.0,0.0,1,2008-04-11,2008-10-09,10,160765568.0,94.333336
1033,1033,2008,147,Smart People,http://www.boxofficemojo.com/movies/?id=smartpeople.htm,9511289,2332315.0,93.0,,0,0,1,0,,http://www.imdb.com/title/tt0858479/,Mira.,9511289,1119,4092465.0,1106.0,0.0,1.0,matched (3),0.0,6.0,matched (3),3.0,matched (3),57.0,117.4,6.1999998,3.438,matched (3),Smart People,0.0,0.0,0.0,0.0,0,2008-04-11,2008-06-05,10,160765568.0,94.333336
1034,1034,2009,183,Battle for Terra,http://www.boxofficemojo.com/movies/?id=battleforterra.htm,1647083,4482446.0,85.0,,0,0,0,0,,http://www.imdb.com/title/tt0858486/,LGF,1647083,1159,1082064.0,1159.0,0.0,1.0,matched (3),0.0,7.0,matched (3),5.0,matched (3),54.0,259.60001,6.599999900000001,3.9784,matched (3),Battle for Terra,0.0,0.0,0.0,0.0,0,2009-05-01,2009-09-07,10,160765568.0,94.333336
1035,1035,2008,25,The Mummy: Tomb of the Dragon Emperor,http://www.boxofficemojo.com/movies/?id=mummy3.htm,102491776,298636863.0,114.0,145000000.0,1,0,0,0,,http://www.imdb.com/title/tt0859163/,Uni.,102491776,3778,40457770.0,3760.0,0.0,2.0,matched (3),0.0,14.0,matched (3),5.0,matched (3),31.0,419.79999000000004,5.1999998,3.9616001000000005,matched (3),The Mummy: Tomb of the Dragon Emperor,0.0,0.0,0.0,0.0,0,2008-08-01,2008-09-25,10,160765568.0,94.333336
1036,1036,2007,190,Ladron Que Roba A Ladron,http://www.boxofficemojo.com/movies/?id=ladronquerobaaladron.htm,4011254,2863835.0,98.0,,0,0,0,0,,http://www.imdb.com/title/tt0859760/,LGF,4011254,340,1626090.0,340.0,0.0,1.0,matched (3),,,master only (1),4.0,matched (3),61.0,223.8,6.8000002,4.586,matched (3),Ladrón que roba a ladrón,0.0,0.0,0.0,0.0,0,2007-08-31,2007-10-18,10,160765568.0,94.333336
1037,1037,2008,185,Blindness,http://www.boxofficemojo.com/movies/?id=blindness08.htm,3351751,16493228.0,118.0,25000000.0,0,0,1,0,,http://www.imdb.com/title/tt0861689/,Mira.,3351751,1690,1950260.0,1690.0,1.0,3.0,matched (3),1.0,44.0,matched (3),4.0,matched (3),45.0,255.7,6.599999900000001,4.1398001,matched (3),Слепота,,,,,0,2008-10-03,2008-10-16,10,160765568.0,94.333336
1038,1038,2009,134,Sunshine Cleaning,http://www.boxofficemojo.com/movies/?id=sunshinecleaning.htm,12062558,4517692.0,102.0,,0,0,1,0,,http://www.imdb.com/title/tt0862846/,Over.,12062558,642,219190.0,4.0,0.0,1.0,matched (3),0.0,8.0,matched (3),2.0,matched (3),61.0,109.1,6.900000099999999,1.98481,matched (3),Sunshine Cleaning,1.0,0.0,1.0,0.0,0,2009-03-13,2009-07-09,10,160765568.0,94.333336
1039,1039,2008,129,The Duchess,http://www.boxofficemojo.com/movies/?id=duchess.htm,13848978,29457347.0,110.0,,0,0,0,0,,http://www.imdb.com/title/tt0864761/,ParV,13848978,1207,190426.0,7.0,1.0,4.0,matched (3),1.0,32.0,matched (3),4.0,matched (3),62.0,210.7,6.900000099999999,2.5467999,matched (3),The Duchess,,,,,0,2008-09-19,2008-12-11,10,160765568.0,94.333336
1040,1040,2014,28,Mr. Peabody & Sherman,http://www.boxofficemojo.com/movies/?id=mrpeabodyandsherman.htm,111506430,164191609.0,90.0,145000000.0,1,0,0,0,,http://www.imdb.com/title/tt0864835/,Fox,111506430,3951,32207057.0,3934.0,0.0,1.0,matched (3),0.0,28.0,matched (3),5.0,matched (3),59.0,125.0,6.8000002,3.115,matched (3),Mr. Peabody & Sherman,0.0,0.0,0.0,0.0,0,2014-03-07,2014-09-04,10,160765568.0,94.333336
1041,1041,2008,56,The Forbidden Kingdom,http://www.boxofficemojo.com/movies/?id=forbiddenkingdom.htm,52075270,75904732.0,113.0,,0,0,0,0,,http://www.imdb.com/title/tt0865556/,LGF,52075270,3151,21401121.0,3151.0,0.0,2.0,matched (3),0.0,4.0,matched (3),3.0,matched (3),57.0,185.8,6.599999900000001,3.3257999,matched (3),The Forbidden Kingdom,0.0,0.0,0.0,0.0,0,2008-04-18,2008-06-19,10,160765568.0,94.333336
1042,1042,2009,149,My Life in Ruins,http://www.boxofficemojo.com/movies/?id=mylifeinruins.htm,8665206,11790070.0,98.0,,1,0,0,0,,http://www.imdb.com/title/tt0865559/,FoxS,8665206,1165,3223161.0,1164.0,0.0,2.0,matched (3),,,master only (1),2.0,matched (3),34.0,281.79999,5.9000001,4.4504099,matched (3),My Life in Ruins,0.0,0.0,0.0,0.0,0,2009-06-05,2009-09-03,10,160765568.0,94.333336
1043,1043,2007,196,The Jane Austen Book Club,http://www.boxofficemojo.com/movies/?id=janeaustenbookclub.htm,3575227,3588339.0,105.0,,1,0,0,0,,http://www.imdb.com/title/tt0866437/,SPC,3575227,1232,148549.0,25.0,0.0,1.0,matched (3),0.0,3.0,matched (3),3.0,matched (3),61.0,115.3,6.8000002,2.9426,matched (3),The Jane Austen Book Club,1.0,0.0,1.0,0.0,0,2007-09-21,2007-12-20,10,160765568.0,94.333336
1044,1044,2008,61,Made of Honor,http://www.boxofficemojo.com/movies/?id=madeofhonor.htm,46012734,59950026.0,101.0,40000000.0,1,0,0,0,,http://www.imdb.com/title/tt0866439/,Sony,46012734,2816,14756850.0,2729.0,0.0,2.0,matched (3),0.0,1.0,matched (3),2.0,matched (3),37.0,354.39999,5.9000001,3.8508101000000003,matched (3),Made of Honor,0.0,0.0,0.0,0.0,0,2008-05-02,2008-06-29,10,160765568.0,94.333336
1045,1045,2009,198,Paris,http://www.boxofficemojo.com/movies/?id=paris09.htm,1010194,22318324.0,130.0,,0,0,1,0,,http://www.imdb.com/title/tt0869994/,IFC,1010194,34,46518.0,6.0,1.0,1.0,matched (3),0.0,4.0,matched (3),3.0,matched (3),68.0,197.7,6.900000099999999,2.6639999999999997,matched (3),Paris,,,,,0,2009-09-18,2009-12-24,10,160765568.0,94.333336
1046,1046,2008,120,Frost/Nixon,http://www.boxofficemojo.com/movies/?id=frostnixon.htm,18622031,8804304.0,122.0,25000000.0,1,0,1,0,,http://www.imdb.com/title/tt0870111/,Uni.,18622031,1105,180708.0,3.0,0.0,3.0,matched (3),1.0,139.0,matched (3),1.0,matched (3),80.0,150.60001,7.6999998,1.7404,matched (3),Frost/Nixon,0.0,0.0,0.0,0.0,0,2008-12-05,2009-03-26,10,160765568.0,94.333336
1047,1047,2008,51,Baby Mama,http://www.boxofficemojo.com/movies/?id=babymama.htm,60494212,3669436.0,96.0,30000000.0,1,0,0,0,,http://www.imdb.com/title/tt0871426/,Uni.,60494212,2627,17407110.0,2543.0,0.0,1.0,matched (3),0.0,6.0,matched (3),2.0,matched (3),55.0,130.3,6.0,3.7320001000000005,matched (3),Baby Mama,0.0,0.0,0.0,0.0,0,2008-04-25,2008-07-24,10,160765568.0,94.333336
1048,1048,2010,125,My Soul to Take,http://www.boxofficemojo.com/movies/?id=mysoultotake.htm,14744435,6231967.0,107.0,25000000.0,1,0,1,0,,http://www.imdb.com/title/tt0872230/,Uni.,14744435,2572,6842220.0,2572.0,0.0,1.0,matched (3),,,master only (1),3.0,matched (3),25.0,149.5,4.8000002,5.674519999999999,matched (3),My Soul to Take,0.0,0.0,0.0,0.0,0,2010-10-08,2010-11-04,10,160765568.0,94.333336
1049,1049,2009,110,Nine,http://www.boxofficemojo.com/movies/?id=nine.htm,19676965,34321841.0,110.0,80000000.0,0,0,0,0,,http://www.imdb.com/title/tt0875034/,Wein.,19676965,1412,257232.0,4.0,0.0,2.0,matched (3),1.0,98.0,matched (3),3.0,matched (3),49.0,288.0,5.8000002,4.7828002,matched (3),Nine,0.0,0.0,0.0,0.0,0,2009-12-18,2010-03-18,10,160765568.0,94.333336
1050,1050,2009,124,Ponyo,http://www.boxofficemojo.com/movies/?id=ponyo.htm,15090399,186660538.0,100.0,,1,1,0,0,,http://www.imdb.com/title/tt0876563/,BV,15090399,927,3585852.0,927.0,1.0,1.0,matched (3),1.0,27.0,matched (3),4.0,matched (3),86.0,108.8,7.6999998,2.3571999,matched (3),Ponyo,,,,,0,2009-08-14,2009-11-05,10,160765568.0,94.333336
1051,1051,2009,8,The Blind Side,http://www.boxofficemojo.com/movies/?id=blindside.htm,255959475,53248834.0,126.0,29000000.0,1,0,0,0,,http://www.imdb.com/title/tt0878804/,WB,255959475,3407,34119372.0,3110.0,0.0,1.0,matched (3),1.0,42.0,matched (3),3.0,matched (3),53.0,603.7999900000001,7.6999998,2.5091099999999997,matched (3),The Blind Side,0.0,0.0,0.0,0.0,0,2009-11-20,2010-06-03,10,160765568.0,94.333336
1052,1052,2010,155,Please Give,http://www.boxofficemojo.com/movies/?id=pleasegive.htm,4033574,279511.0,90.0,3000000.0,1,0,1,0,,http://www.imdb.com/title/tt0878835/,SPC,4033574,272,118123.0,5.0,0.0,1.0,matched (3),1.0,38.0,matched (3),2.0,matched (3),78.0,477.0,6.599999900000001,3.0390401000000002,matched (3),Please Give,1.0,0.0,1.0,0.0,0,2010-04-30,2010-10-21,10,160765568.0,94.333336
1053,1053,2010,42,Eat Pray Love,http://www.boxofficemojo.com/movies/?id=eatpraylove.htm,80574010,124020006.0,133.0,60000000.0,1,0,0,0,,http://www.imdb.com/title/tt0879870/,Sony,80574010,3108,23104523.0,3082.0,0.0,1.0,matched (3),0.0,4.0,matched (3),2.0,matched (3),50.0,110.2,5.8000002,4.8316002000000005,matched (3),Eat Pray Love,0.0,0.0,0.0,0.0,0,2010-08-13,2010-11-04,10,160765568.0,94.333336
1054,1054,2008,99,Untraceable,http://www.boxofficemojo.com/movies/?id=untraceable.htm,28687835,23971759.0,101.0,35000000.0,1,0,1,0,,http://www.imdb.com/title/tt0880578/,SGem,28687835,2368,11354069.0,2368.0,0.0,1.0,matched (3),,,master only (1),3.0,matched (3),32.0,606.90002,6.1999998,3.2135999,matched (3),Untraceable,0.0,0.0,0.0,0.0,0,2008-01-25,2008-03-06,10,160765568.0,94.333336
1055,1055,2011,112,Sanctum,http://www.boxofficemojo.com/movies/?id=sanctum.htm,23209310,85400000.0,103.0,30000000.0,1,0,1,0,,http://www.imdb.com/title/tt0881320/,Uni.,23209310,2789,9447930.0,2787.0,0.0,2.0,matched (3),0.0,5.0,matched (3),3.0,matched (3),42.0,200.5,5.9000001,3.9628,matched (3),Sanctum,0.0,0.0,0.0,0.0,0,2011-02-04,2011-03-03,10,160765568.0,94.333336
1056,1056,2009,83,All About Steve,http://www.boxofficemojo.com/movies/?id=allaboutsteve.htm,33862903,6242639.0,99.0,,1,0,0,0,,http://www.imdb.com/title/tt0881891/,Fox,33862903,2265,11241214.0,2251.0,0.0,1.0,matched (3),0.0,6.0,matched (3),2.0,matched (3),17.0,670.90002,4.8000002,5.0370402,matched (3),All About Steve,0.0,0.0,0.0,0.0,0,2009-09-04,2009-12-10,10,160765568.0,94.333336
1057,1057,2013,75,Snitch,http://www.boxofficemojo.com/movies/?id=snitch.htm,42930462,,112.0,,0,0,0,0,,http://www.imdb.com/title/tt0882977/,LG/S,42930462,2511,13167607.0,2511.0,0.0,2.0,matched (3),0.0,1.0,matched (3),3.0,matched (3),51.0,393.89999,6.5,2.7284999,matched (3),Snitch,0.0,0.0,0.0,0.0,0,2013-02-22,2013-05-30,10,160765568.0,94.333336
1058,1058,2007,94,The Mist,http://www.boxofficemojo.com/movies/?id=mist.htm,25594957,31698758.0,127.0,18000000.0,0,0,1,0,,http://www.imdb.com/title/tt0884328/,MGM/W,25594957,2423,8931973.0,2423.0,0.0,1.0,matched (3),0.0,16.0,matched (3),1.0,matched (3),58.0,263.20001,7.1999998,3.7709998999999996,matched (3),The Mist,0.0,0.0,0.0,0.0,1,2007-11-21,2008-03-20,10,160765568.0,94.333336
1059,1059,2014,136,Legends of Oz: Dorothy's Return,http://www.boxofficemojo.com/movies/?id=legendsofoz.htm,8462027,10200000.0,88.0,70000000.0,0,0,0,0,,http://www.imdb.com/title/tt0884726/,CE,8462027,2658,3747780.0,2658.0,0.0,2.0,matched (3),0.0,15.0,matched (3),5.0,matched (3),25.0,197.5,5.5,10.052,matched (3),Legends of Oz: Dorothy's Return,0.0,0.0,0.0,0.0,1,2014-05-09,2014-07-31,10,160765568.0,94.333336
1060,1060,2015,48,The Wedding Ringer,http://www.boxofficemojo.com/movies/?id=kevinhart15.htm,64460211,15339669.0,101.0,23000000.0,1,0,1,0,,http://www.imdb.com/title/tt0884732/,SGem,64460211,3003,20649306.0,3003.0,0.0,1.0,matched (3),0.0,5.0,matched (3),1.0,matched (3),35.0,320.10001,6.6999998,2.9823101000000003,matched (3),The Wedding Ringer,0.0,0.0,0.0,0.0,0,2015-01-16,2015-04-05,10,160765568.0,94.333336
1061,1061,2008,52,Burn After Reading,http://www.boxofficemojo.com/movies/?id=burnafterreading.htm,60355347,103364722.0,97.0,37000000.0,0,0,1,0,,http://www.imdb.com/title/tt0887883/,Focus,60355347,2657,19128001.0,2651.0,0.0,3.0,matched (3),1.0,55.0,matched (3),2.0,matched (3),63.0,267.20001,7.0,2.9330001,matched (3),Burn After Reading,0.0,0.0,0.0,0.0,1,2008-09-12,2008-12-25,10,160765568.0,94.333336
